am,lf,evalue
725190,TRINITY_DN36598_c0_g1,1e-59
410723,TRINITY_DN36598_c0_g1,2e-57
552166,TRINITY_DN12635_c0_g1,0.0
409259,TRINITY_DN13375_c1_g1,0.0
409258,TRINITY_DN11149_c0_g1,0.0
552095,TRINITY_DN11853_c0_g1,0.0
409717,TRINITY_DN13686_c1_g1,0.0
100577765,TRINITY_DN8390_c0_g1,4e-59
552040,TRINITY_DN36719_c0_g1,1e-121
102655422,TRINITY_DN19751_c0_g1,9e-26
413000,TRINITY_DN13876_c3_g1,0.0
409718,TRINITY_DN13876_c3_g1,0.0
551031,TRINITY_DN9289_c0_g1,1e-98
724680,TRINITY_DN10004_c0_g1,6e-63
724635,TRINITY_DN4034_c0_g1,0.0
100578708,TRINITY_DN12738_c0_g1,3e-117
724495,TRINITY_DN7832_c0_g1,5e-28
409096,TRINITY_DN36014_c0_g1,2e-35
409109,TRINITY_DN13533_c0_g1,0.0
724330,TRINITY_DN8196_c0_g1,0.0
414004,TRINITY_DN13442_c1_g2,0.0
724235,TRINITY_DN13442_c1_g2,9e-143
551730,TRINITY_DN9857_c0_g1,0.0
726972,TRINITY_DN13276_c0_g1,0.0
552440,TRINITY_DN2467_c0_g2,3e-133
100576106,TRINITY_DN12405_c0_g2,1e-20
724719,TRINITY_DN10131_c0_g1,1e-40
409571,TRINITY_DN1522_c0_g1,2e-176
100577499,TRINITY_DN13577_c3_g2,6e-98
551705,TRINITY_DN12285_c0_g1,0.0
409401,TRINITY_DN12857_c0_g1,0.0
551679,TRINITY_DN10781_c0_g2,5e-129
413677,TRINITY_DN12359_c0_g1,0.0
410035,TRINITY_DN13593_c0_g1,0.0
409481,TRINITY_DN10972_c0_g1,1e-133
100577425,TRINITY_DN5580_c0_g1,2e-08
411526,TRINITY_DN10058_c0_g1,0.0
409093,TRINITY_DN11344_c0_g2,0.0
409646,TRINITY_DN12315_c0_g3,0.0
412224,TRINITY_DN13664_c1_g1,0.0
412224,TRINITY_DN13664_c1_g1,2e-34
551406,TRINITY_DN12631_c0_g1,1e-100
409100,TRINITY_DN8094_c0_g1,6e-109
411555,TRINITY_DN5691_c0_g1,0.0
409859,TRINITY_DN5343_c0_g1,0.0
726743,TRINITY_DN32756_c0_g1,2e-23
409860,TRINITY_DN10259_c0_g1,0.0
726694,TRINITY_DN7188_c0_g1,0.0
409351,TRINITY_DN12714_c0_g1,0.0
726667,TRINITY_DN12144_c0_g1,0.0
100578479,TRINITY_DN7221_c0_g1,6e-83
100578966,TRINITY_DN9827_c0_g2,2e-124
412636,TRINITY_DN9049_c0_g1,0.0
551785,TRINITY_DN12424_c0_g2,7e-103
551976,TRINITY_DN12424_c0_g1,9e-143
551976,TRINITY_DN12424_c0_g1,2e-13
725885,TRINITY_DN6517_c0_g1,5e-178
100578389,TRINITY_DN2624_c0_g1,2e-26
100578389,TRINITY_DN2624_c0_g1,2e-16
102654405,TRINITY_DN2624_c0_g1,3e-27
102654405,TRINITY_DN2624_c0_g1,2e-16
100578347,TRINITY_DN2624_c0_g1,5e-21
100578347,TRINITY_DN2624_c0_g1,6e-12
724117,TRINITY_DN2624_c0_g1,1e-10
724117,TRINITY_DN2624_c0_g1,9e-08
102654781,TRINITY_DN2624_c0_g1,1e-17
102654781,TRINITY_DN2624_c0_g1,7e-10
724618,TRINITY_DN11447_c1_g1,0.0
724796,TRINITY_DN8910_c0_g1,0.0
724761,TRINITY_DN5192_c0_g2,5e-170
408589,TRINITY_DN7939_c0_g1,2e-138
410717,TRINITY_DN14156_c10_g1,0.0
552036,TRINITY_DN12567_c0_g1,0.0
724681,TRINITY_DN19385_c0_g1,3e-73
726220,TRINITY_DN9492_c0_g1,1e-81
552065,TRINITY_DN11364_c0_g1,0.0
552091,TRINITY_DN7685_c0_g1,0.0
100578721,TRINITY_DN10594_c0_g1,0.0
726320,TRINITY_DN12659_c1_g1,6e-176
409579,TRINITY_DN4276_c0_g1,0.0
726368,TRINITY_DN10861_c0_g1,0.0
726368,TRINITY_DN10861_c0_g1,4e-43
726405,TRINITY_DN10012_c0_g2,0.0
102656429,TRINITY_DN37940_c0_g1,2e-35
724184,TRINITY_DN13371_c1_g2,6e-66
551643,TRINITY_DN12864_c2_g1,0.0
551676,TRINITY_DN7700_c0_g1,5e-106
551703,TRINITY_DN10746_c0_g1,1e-89
724411,TRINITY_DN11393_c0_g1,0.0
100578952,TRINITY_DN2117_c0_g1,1e-09
412191,TRINITY_DN11867_c0_g1,0.0
411850,TRINITY_DN10611_c0_g2,0.0
409238,TRINITY_DN11542_c0_g1,0.0
724636,TRINITY_DN1365_c0_g1,9e-112
412436,TRINITY_DN24827_c0_g1,2e-102
411910,TRINITY_DN13052_c1_g1,1e-95
100576414,TRINITY_DN14083_c3_g2,5e-163
409138,TRINITY_DN7441_c0_g2,0.0
726702,TRINITY_DN2176_c0_g2,7e-38
410706,TRINITY_DN12744_c0_g1,0.0
100577313,TRINITY_DN4999_c0_g1,4e-33
100577239,TRINITY_DN11485_c0_g1,2e-112
102654970,TRINITY_DN11485_c0_g1,2e-145
100577273,TRINITY_DN11485_c0_g1,0.0
550899,TRINITY_DN12576_c0_g2,0.0
725495,TRINITY_DN33384_c0_g1,6e-55
408585,TRINITY_DN8167_c0_g1,2e-93
408586,TRINITY_DN33235_c0_g1,2e-121
408587,TRINITY_DN8752_c0_g2,0.0
100577019,TRINITY_DN10927_c0_g2,6e-102
725450,TRINITY_DN5022_c0_g1,8e-84
725414,TRINITY_DN12214_c0_g1,1e-92
725238,TRINITY_DN5494_c0_g1,8e-55
725344,TRINITY_DN5312_c0_g1,4e-83
725308,TRINITY_DN35947_c0_g1,3e-83
725272,TRINITY_DN12214_c0_g1,1e-92
725230,TRINITY_DN8302_c0_g1,7e-67
409689,TRINITY_DN11298_c0_g1,0.0
412948,TRINITY_DN9120_c0_g1,0.0
406110,TRINITY_DN3152_c0_g1,3e-71
412949,TRINITY_DN31914_c0_g1,0.0
409690,TRINITY_DN10598_c1_g1,0.0
551843,TRINITY_DN10561_c0_g1,0.0
412626,TRINITY_DN2715_c0_g1,7e-167
410022,TRINITY_DN18914_c0_g1,0.0
413675,TRINITY_DN1954_c0_g1,0.0
410021,TRINITY_DN31902_c0_g1,5e-131
410021,TRINITY_DN31902_c0_g1,9e-07
102656542,TRINITY_DN20012_c0_g2,4e-45
102656542,TRINITY_DN20012_c0_g2,5e-08
413674,TRINITY_DN7950_c0_g1,5e-151
100576435,TRINITY_DN12930_c0_g1,0.0
413672,TRINITY_DN13099_c0_g1,0.0
724762,TRINITY_DN13495_c0_g1,1e-87
413670,TRINITY_DN11172_c0_g1,0.0
410710,TRINITY_DN13702_c8_g1,2e-141
724587,TRINITY_DN8481_c0_g2,0.0
102655896,TRINITY_DN8623_c0_g1,3e-79
724456,TRINITY_DN33503_c0_g1,2e-91
724412,TRINITY_DN10610_c0_g1,1e-99
724373,TRINITY_DN28194_c0_g1,7e-29
100577942,TRINITY_DN28194_c0_g1,8e-22
724281,TRINITY_DN842_c0_g1,5e-102
724236,TRINITY_DN6093_c0_g1,3e-32
551205,TRINITY_DN13884_c0_g2,0.0
551156,TRINITY_DN13884_c0_g1,0.0
551109,TRINITY_DN19305_c0_g1,2e-151
551671,TRINITY_DN24870_c0_g3,4e-59
726542,TRINITY_DN12214_c0_g1,1e-92
102655073,TRINITY_DN8302_c0_g1,7e-67
726487,TRINITY_DN5312_c0_g1,4e-66
100578881,TRINITY_DN12214_c0_g1,7e-05
406132,TRINITY_DN8302_c0_g1,7e-67
726468,TRINITY_DN35947_c0_g1,3e-83
726447,TRINITY_DN5312_c0_g1,4e-82
100577833,TRINITY_DN5494_c0_g1,1e-39
551699,TRINITY_DN13862_c0_g1,0.0
726369,TRINITY_DN337_c0_g1,2e-49
409261,TRINITY_DN12305_c0_g1,0.0
411982,TRINITY_DN12581_c0_g2,0.0
494523,TRINITY_DN10473_c0_g1,4e-110
412196,TRINITY_DN9394_c0_g1,0.0
412197,TRINITY_DN13226_c0_g1,9e-98
412117,TRINITY_DN10468_c1_g1,2e-153
551978,TRINITY_DN10847_c0_g2,1e-127
409282,TRINITY_DN8220_c0_g1,0.0
552032,TRINITY_DN5664_c0_g1,3e-170
410009,TRINITY_DN15910_c0_g1,5e-139
413649,TRINITY_DN8036_c0_g1,6e-132
413650,TRINITY_DN8491_c0_g1,0.0
725946,TRINITY_DN13943_c0_g3,0.0
100577593,TRINITY_DN11028_c0_g1,4e-56
409193,TRINITY_DN4282_c0_g1,0.0
725819,TRINITY_DN9700_c0_g1,3e-165
552221,TRINITY_DN13320_c0_g2,0.0
552243,TRINITY_DN4920_c0_g2,1e-137
552243,TRINITY_DN4920_c0_g2,5e-71
552243,TRINITY_DN4920_c0_g2,3e-61
102655679,TRINITY_DN11195_c0_g1,3e-63
100578901,TRINITY_DN11195_c0_g1,2e-31
552264,TRINITY_DN9375_c0_g1,0.0
411705,TRINITY_DN13873_c0_g1,0.0
411704,TRINITY_DN7615_c0_g1,0.0
102655482,TRINITY_DN13980_c1_g1,2e-83
100577521,TRINITY_DN13980_c1_g1,0.0
100577521,TRINITY_DN13980_c1_g1,3e-23
409909,TRINITY_DN5675_c0_g1,6e-175
409910,TRINITY_DN8964_c2_g3,1e-139
409911,TRINITY_DN12074_c1_g1,0.0
413228,TRINITY_DN12676_c0_g1,0.0
409832,TRINITY_DN8330_c0_g1,4e-126
725028,TRINITY_DN9674_c0_g1,9e-126
100578370,TRINITY_DN9896_c0_g1,0.0
552186,TRINITY_DN32185_c0_g1,6e-166
552186,TRINITY_DN32185_c0_g1,3e-06
411996,TRINITY_DN11770_c0_g1,0.0
411995,TRINITY_DN9729_c0_g1,0.0
726113,TRINITY_DN6866_c0_g1,2e-169
726172,TRINITY_DN9884_c0_g1,8e-146
413374,TRINITY_DN1499_c0_g2,1e-128
413374,TRINITY_DN1499_c0_g2,6e-28
413374,TRINITY_DN1499_c0_g2,1e-08
726218,TRINITY_DN9884_c0_g1,0.0
412081,TRINITY_DN10079_c0_g1,0.0
725068,TRINITY_DN11023_c0_g1,0.0
411472,TRINITY_DN12848_c0_g1,0.0
725421,TRINITY_DN13372_c0_g1,1e-81
409074,TRINITY_DN10548_c0_g1,7e-119
411473,TRINITY_DN12641_c0_g1,0.0
409075,TRINITY_DN11966_c0_g1,0.0
411474,TRINITY_DN14671_c0_g1,0.0
725280,TRINITY_DN11447_c0_g1,1e-93
413558,TRINITY_DN3005_c0_g1,0.0
102653680,TRINITY_DN5975_c0_g1,6e-35
724374,TRINITY_DN11046_c0_g3,5e-32
409970,TRINITY_DN10799_c0_g1,0.0
413560,TRINITY_DN15387_c0_g1,2e-09
724237,TRINITY_DN24787_c0_g1,1e-67
413562,TRINITY_DN12657_c1_g1,0.0
409706,TRINITY_DN13214_c0_g1,6e-90
551529,TRINITY_DN13214_c1_g1,7e-105
551558,TRINITY_DN13246_c0_g2,2e-158
551621,TRINITY_DN10486_c0_g1,0.0
724763,TRINITY_DN67_c0_g1,1e-20
409704,TRINITY_DN9075_c0_g2,0.0
724835,TRINITY_DN6642_c0_g1,2e-144
724835,TRINITY_DN6642_c0_g1,5e-87
724903,TRINITY_DN38421_c0_g1,1e-61
100577522,TRINITY_DN5235_c0_g2,1e-42
725320,TRINITY_DN11600_c0_g1,0.0
725281,TRINITY_DN9143_c0_g1,0.0
410702,TRINITY_DN9603_c0_g1,3e-150
551157,TRINITY_DN32073_c0_g1,8e-138
100576909,TRINITY_DN27346_c0_g1,1e-09
725151,TRINITY_DN31982_c0_g1,6e-70
100577365,TRINITY_DN31982_c0_g1,6e-76
725078,TRINITY_DN6700_c0_g2,1e-17
410705,TRINITY_DN12620_c0_g1,0.0
724991,TRINITY_DN13162_c0_g1,0.0
408583,TRINITY_DN13747_c0_g1,6e-170
725458,TRINITY_DN2480_c0_g1,2e-178
725348,TRINITY_DN7356_c0_g1,0.0
725387,TRINITY_DN13239_c0_g1,1e-70
100578186,TRINITY_DN880_c0_g1,0.0
550723,TRINITY_DN6413_c0_g1,9e-161
724496,TRINITY_DN7596_c0_g1,0.0
724540,TRINITY_DN3742_c0_g2,0.0
414039,TRINITY_DN9692_c1_g1,2e-82
550996,TRINITY_DN6878_c0_g1,2e-117
413099,TRINITY_DN8406_c0_g1,0.0
551069,TRINITY_DN6384_c0_g3,0.0
551111,TRINITY_DN10513_c0_g1,2e-163
413018,TRINITY_DN8307_c0_g1,0.0
724904,TRINITY_DN8149_c0_g2,8e-63
551280,TRINITY_DN12047_c0_g1,0.0
102655530,TRINITY_DN12047_c0_g1,3e-28
551319,TRINITY_DN13381_c0_g1,0.0
551356,TRINITY_DN12788_c0_g1,0.0
551356,TRINITY_DN12788_c0_g1,9e-61
551356,TRINITY_DN12788_c0_g1,2e-56
551356,TRINITY_DN12788_c0_g1,3e-43
551356,TRINITY_DN12788_c0_g1,1e-34
551356,TRINITY_DN12788_c0_g1,5e-05
408579,TRINITY_DN8849_c0_g1,0.0
408578,TRINITY_DN32796_c0_g1,0.0
408577,TRINITY_DN12257_c1_g1,0.0
551647,TRINITY_DN23528_c0_g1,2e-66
551680,TRINITY_DN14156_c11_g2,5e-73
408576,TRINITY_DN1938_c0_g2,2e-121
551731,TRINITY_DN19897_c0_g1,0.0
551762,TRINITY_DN13950_c1_g1,0.0
100576169,TRINITY_DN36745_c0_g1,2e-49
410083,TRINITY_DN6257_c0_g1,0.0
410687,TRINITY_DN12032_c0_g2,0.0
413245,TRINITY_DN8945_c0_g1,1e-109
724332,TRINITY_DN9101_c0_g1,0.0
551911,TRINITY_DN7280_c0_g1,0.0
724413,TRINITY_DN6598_c0_g2,2e-63
724497,TRINITY_DN10227_c0_g1,0.0
100578913,TRINITY_DN3004_c0_g1,2e-144
410690,TRINITY_DN7686_c0_g1,0.0
408580,TRINITY_DN12059_c0_g1,0.0
410689,TRINITY_DN25283_c0_g1,7e-114
410689,TRINITY_DN25283_c0_g1,2e-08
552096,TRINITY_DN8120_c0_g2,4e-151
410688,TRINITY_DN12329_c0_g1,0.0
552141,TRINITY_DN19682_c0_g1,0.0
552167,TRINITY_DN12511_c0_g1,0.0
412601,TRINITY_DN137_c0_g1,0.0
724950,TRINITY_DN10516_c0_g1,0.0
552251,TRINITY_DN9910_c0_g2,1e-142
409027,TRINITY_DN12996_c0_g4,0.0
411351,TRINITY_DN11789_c0_g2,0.0
413895,TRINITY_DN7595_c0_g1,0.0
552332,TRINITY_DN8488_c0_g1,0.0
409792,TRINITY_DN13190_c0_g2,0.0
727333,TRINITY_DN27273_c0_g1,2e-84
100576797,TRINITY_DN36147_c0_g1,5e-142
413502,TRINITY_DN11941_c0_g1,3e-94
413501,TRINITY_DN11941_c0_g1,0.0
413500,TRINITY_DN11941_c0_g1,3e-72
409937,TRINITY_DN13971_c1_g1,5e-66
409936,TRINITY_DN11941_c0_g1,6e-93
413499,TRINITY_DN5653_c0_g1,0.0
411721,TRINITY_DN12580_c0_g1,0.0
411722,TRINITY_DN15168_c0_g1,0.0
411723,TRINITY_DN13126_c0_g1,0.0
410686,TRINITY_DN12320_c0_g1,0.0
410685,TRINITY_DN19514_c0_g1,4e-83
551357,TRINITY_DN17511_c0_g1,2e-64
410684,TRINITY_DN9910_c0_g2,1e-20
410683,TRINITY_DN31990_c0_g1,0.0
551451,TRINITY_DN12067_c0_g1,0.0
102654681,TRINITY_DN12067_c0_g1,4e-80
551494,TRINITY_DN11336_c0_g3,3e-175
551494,TRINITY_DN11336_c0_g3,6e-21
411700,TRINITY_DN6523_c0_g1,0.0
102655034,TRINITY_DN229_c0_g1,1e-45
551622,TRINITY_DN10496_c0_g1,0.0
726034,TRINITY_DN7295_c0_g1,2e-139
410681,TRINITY_DN12357_c0_g1,0.0
726148,TRINITY_DN4092_c0_g1,6e-163
408573,TRINITY_DN12382_c0_g1,2e-164
408574,TRINITY_DN12382_c0_g1,0.0
551791,TRINITY_DN9195_c0_g1,2e-143
408575,TRINITY_DN36270_c0_g2,0.0
412777,TRINITY_DN23150_c0_g1,5e-168
412778,TRINITY_DN7882_c0_g1,0.0
412778,TRINITY_DN7882_c0_g1,6e-19
412778,TRINITY_DN7882_c0_g1,2e-16
412778,TRINITY_DN7882_c0_g1,2e-14
412778,TRINITY_DN7882_c0_g1,2e-12
412778,TRINITY_DN7882_c0_g1,2e-10
726349,TRINITY_DN14125_c2_g1,0.0
413574,TRINITY_DN6081_c0_g1,6e-170
413575,TRINITY_DN11077_c0_g1,0.0
413576,TRINITY_DN12223_c0_g1,0.0
100578467,TRINITY_DN36141_c0_g1,4e-75
413577,TRINITY_DN3839_c0_g1,0.0
412407,TRINITY_DN5828_c0_g2,0.0
552128,TRINITY_DN1856_c0_g2,0.0
552153,TRINITY_DN37694_c0_g1,9e-117
726562,TRINITY_DN11246_c0_g1,0.0
414042,TRINITY_DN14053_c2_g3,2e-138
726647,TRINITY_DN14174_c1_g8,0.0
726647,TRINITY_DN14174_c1_g8,1e-73
551725,TRINITY_DN32160_c0_g1,0.0
409225,TRINITY_DN8469_c0_g1,1e-132
409226,TRINITY_DN11901_c0_g1,0.0
551637,TRINITY_DN11901_c0_g1,0.0
725976,TRINITY_DN10710_c0_g1,2e-80
412412,TRINITY_DN1692_c0_g1,0.0
102654353,TRINITY_DN13968_c0_g4,1e-151
102656402,TRINITY_DN8985_c0_g1,1e-67
409062,TRINITY_DN5814_c0_g1,0.0
413118,TRINITY_DN13274_c0_g1,0.0
412240,TRINITY_DN11441_c0_g1,1e-140
550724,TRINITY_DN13904_c0_g1,0.0
551585,TRINITY_DN6856_c0_g1,1e-114
551559,TRINITY_DN31753_c0_g1,8e-111
100577501,TRINITY_DN5439_c0_g1,0.0
409312,TRINITY_DN10202_c0_g1,0.0
409313,TRINITY_DN9230_c0_g1,0.0
412015,TRINITY_DN7011_c0_g2,3e-62
551419,TRINITY_DN13610_c2_g2,5e-179
102656446,TRINITY_DN7558_c0_g2,1e-48
551386,TRINITY_DN1915_c0_g1,0.0
100577533,TRINITY_DN2925_c0_g2,6e-48
408568,TRINITY_DN9490_c0_g1,0.0
724282,TRINITY_DN9910_c0_g2,5e-29
724239,TRINITY_DN8952_c0_g2,0.0
724196,TRINITY_DN14460_c0_g1,4e-26
724146,TRINITY_DN19440_c0_g1,3e-75
100577648,TRINITY_DN11243_c0_g1,2e-81
551837,TRINITY_DN12852_c1_g1,0.0
725981,TRINITY_DN9123_c0_g1,5e-88
411927,TRINITY_DN10078_c0_g2,0.0
100577689,TRINITY_DN7303_c0_g1,0.0
408569,TRINITY_DN9200_c0_g1,0.0
552142,TRINITY_DN28271_c0_g1,0.0
725748,TRINITY_DN7823_c0_g2,3e-26
725748,TRINITY_DN7823_c0_g2,1e-24
725748,TRINITY_DN7823_c0_g2,3e-20
725748,TRINITY_DN7823_c0_g2,5e-18
725748,TRINITY_DN7823_c0_g2,3e-05
408570,TRINITY_DN31566_c0_g1,0.0
408570,TRINITY_DN31566_c0_g1,1e-75
408570,TRINITY_DN31566_c0_g1,8e-29
408570,TRINITY_DN31566_c0_g1,2e-25
725684,TRINITY_DN10215_c0_g1,6e-98
552014,TRINITY_DN5257_c0_g3,1e-123
412734,TRINITY_DN649_c0_g1,0.0
410669,TRINITY_DN9964_c0_g1,0.0
725459,TRINITY_DN8249_c0_g1,2e-90
551893,TRINITY_DN23207_c0_g1,2e-117
410671,TRINITY_DN12298_c0_g1,0.0
102653709,TRINITY_DN14745_c0_g1,6e-119
410672,TRINITY_DN10576_c0_g1,2e-128
725239,TRINITY_DN37369_c0_g1,3e-86
410673,TRINITY_DN12317_c0_g1,0.0
410674,TRINITY_DN27329_c0_g1,4e-101
100576454,TRINITY_DN13083_c0_g2,0.0
725079,TRINITY_DN10804_c0_g1,0.0
410675,TRINITY_DN10937_c0_g1,6e-178
410676,TRINITY_DN10017_c0_g1,7e-92
725042,TRINITY_DN11243_c0_g1,5e-100
100577992,TRINITY_DN9080_c0_g1,6e-95
551584,TRINITY_DN8634_c0_g1,1e-58
408572,TRINITY_DN7960_c0_g1,1e-130
413968,TRINITY_DN13856_c0_g1,0.0
413968,TRINITY_DN13856_c0_g1,5e-07
551472,TRINITY_DN14082_c0_g1,0.0
551452,TRINITY_DN11912_c0_g1,5e-150
551418,TRINITY_DN145_c0_g2,8e-144
412406,TRINITY_DN10575_c0_g2,0.0
551358,TRINITY_DN8217_c0_g1,5e-106
412262,TRINITY_DN9080_c0_g1,0.0
551281,TRINITY_DN10350_c0_g2,4e-81
100576938,TRINITY_DN8857_c0_g1,7e-77
551207,TRINITY_DN7943_c0_g1,0.0
551158,TRINITY_DN3209_c0_g1,8e-67
724195,TRINITY_DN32450_c0_g1,2e-156
724145,TRINITY_DN5488_c0_g2,1e-44
410678,TRINITY_DN7688_c0_g1,1e-55
100578205,TRINITY_DN19384_c0_g1,1e-92
727229,TRINITY_DN13381_c0_g1,0.0
412361,TRINITY_DN7829_c0_g1,1e-160
412362,TRINITY_DN13098_c0_g1,0.0
100578271,TRINITY_DN10776_c0_g2,5e-47
100578271,TRINITY_DN10776_c0_g2,2e-08
412449,TRINITY_DN11852_c0_g1,1e-95
551606,TRINITY_DN3763_c0_g1,6e-129
551633,TRINITY_DN5231_c0_g1,6e-179
551665,TRINITY_DN13116_c0_g1,0.0
102656360,TRINITY_DN13600_c0_g1,7e-84
725106,TRINITY_DN5687_c0_g1,0.0
725853,TRINITY_DN2306_c0_g1,1e-48
101664702,TRINITY_DN11804_c0_g1,0.0
410788,TRINITY_DN13171_c0_g1,0.0
408645,TRINITY_DN3660_c0_g2,0.0
102653800,TRINITY_DN8734_c0_g1,0.0
725651,TRINITY_DN13771_c0_g1,1e-51
408646,TRINITY_DN32562_c0_g1,9e-93
102653669,TRINITY_DN14121_c0_g1,1e-05
100576447,TRINITY_DN12652_c0_g1,4e-43
725415,TRINITY_DN18675_c0_g1,2e-155
551894,TRINITY_DN10430_c0_g1,0.0
551868,TRINITY_DN13886_c0_g2,0.0
550901,TRINITY_DN8378_c0_g1,0.0
100576662,TRINITY_DN1702_c0_g1,2e-18
551792,TRINITY_DN13438_c0_g1,0.0
725273,TRINITY_DN7866_c0_g1,1e-134
410791,TRINITY_DN13696_c0_g1,0.0
101664701,TRINITY_DN11804_c0_g1,0.0
724197,TRINITY_DN2306_c0_g1,1e-48
724283,TRINITY_DN13765_c0_g1,0.0
410785,TRINITY_DN8959_c0_g1,0.0
724415,TRINITY_DN13433_c0_g1,0.0
724415,TRINITY_DN13433_c0_g1,2e-09
724415,TRINITY_DN13433_c0_g1,3e-06
410784,TRINITY_DN12509_c0_g1,0.0
408643,TRINITY_DN14136_c5_g1,0.0
410782,TRINITY_DN13851_c0_g1,0.0
409126,TRINITY_DN12487_c0_g2,8e-132
409127,TRINITY_DN5209_c0_g2,0.0
413378,TRINITY_DN5471_c0_g1,1e-84
413377,TRINITY_DN38989_c0_g1,5e-79
409887,TRINITY_DN14454_c0_g1,0.0
409886,TRINITY_DN13428_c3_g1,0.0
552426,TRINITY_DN7994_c0_g2,1e-117
551960,TRINITY_DN24295_c0_g1,1e-152
406071,TRINITY_DN14191_c0_g5,0.0
100577450,TRINITY_DN12895_c2_g1,3e-45
410080,TRINITY_DN14208_c0_g4,0.0
551906,TRINITY_DN6585_c0_g2,0.0
725284,TRINITY_DN2634_c0_g2,2e-153
551889,TRINITY_DN3955_c0_g1,0.0
412088,TRINITY_DN35898_c0_g1,4e-58
725154,TRINITY_DN9288_c0_g1,7e-137
100576132,TRINITY_DN12782_c0_g1,2e-91
725044,TRINITY_DN12812_c0_g1,0.0
100579054,TRINITY_DN2094_c0_g1,7e-52
409097,TRINITY_DN12862_c0_g1,3e-128
411548,TRINITY_DN8642_c0_g1,0.0
100579021,TRINITY_DN18971_c0_g1,3e-41
409251,TRINITY_DN12135_c0_g1,0.0
100578883,TRINITY_DN28539_c0_g1,0.0
724798,TRINITY_DN12886_c0_g1,0.0
411882,TRINITY_DN9875_c0_g1,0.0
727452,TRINITY_DN9237_c0_g2,0.0
725460,TRINITY_DN36512_c0_g1,2e-137
408642,TRINITY_DN12178_c0_g1,0.0
551071,TRINITY_DN12547_c0_g1,0.0
408641,TRINITY_DN13946_c4_g1,6e-80
725724,TRINITY_DN1404_c1_g1,2e-49
551208,TRINITY_DN10290_c0_g1,4e-122
725777,TRINITY_DN12678_c0_g1,0.0
551320,TRINITY_DN13766_c1_g1,0.0
100578506,TRINITY_DN13618_c0_g1,0.0
408635,TRINITY_DN8714_c0_g1,0.0
551420,TRINITY_DN10307_c0_g1,0.0
409392,TRINITY_DN6744_c1_g1,0.0
726062,TRINITY_DN10797_c0_g1,3e-112
100578360,TRINITY_DN10797_c0_g2,0.0
412288,TRINITY_DN12495_c0_g1,0.0
726178,TRINITY_DN13509_c0_g2,0.0
409189,TRINITY_DN9620_c1_g1,4e-160
411753,TRINITY_DN7988_c0_g1,0.0
100577142,TRINITY_DN9683_c0_g1,6e-36
100577108,TRINITY_DN9683_c1_g1,2e-81
410780,TRINITY_DN12858_c0_g1,0.0
102655961,TRINITY_DN12858_c0_g1,5e-55
410779,TRINITY_DN4047_c0_g1,0.0
726350,TRINITY_DN12017_c0_g2,0.0
408634,TRINITY_DN12017_c0_g2,0.0
408633,TRINITY_DN11178_c0_g1,2e-47
102653614,TRINITY_DN11178_c0_g1,3e-91
409288,TRINITY_DN11491_c1_g1,0.0
726431,TRINITY_DN11891_c0_g1,1e-144
102656779,TRINITY_DN13737_c0_g1,8e-07
409505,TRINITY_DN16090_c0_g1,3e-118
100576990,TRINITY_DN9143_c0_g1,6e-136
100576990,TRINITY_DN9143_c0_g1,9e-30
552660,TRINITY_DN11841_c0_g1,0.0
726056,TRINITY_DN11841_c0_g1,6e-107
552654,TRINITY_DN5595_c0_g1,2e-177
552644,TRINITY_DN10405_c0_g1,0.0
413422,TRINITY_DN13021_c0_g1,0.0
727436,TRINITY_DN24074_c0_g1,4e-68
552372,TRINITY_DN28039_c0_g1,4e-113
100576918,TRINITY_DN13804_c4_g3,1e-30
102656301,TRINITY_DN13804_c4_g1,1e-28
552315,TRINITY_DN6822_c0_g1,0.0
412712,TRINITY_DN11256_c0_g1,0.0
552274,TRINITY_DN7384_c0_g1,6e-133
550992,TRINITY_DN7158_c0_g1,2e-88
412451,TRINITY_DN10154_c0_g2,0.0
412384,TRINITY_DN10602_c0_g1,0.0
409462,TRINITY_DN8800_c0_g1,0.0
725103,TRINITY_DN594_c0_g1,2e-54
751767,TRINITY_DN1573_c0_g1,2e-18
552185,TRINITY_DN7086_c0_g1,0.0
409229,TRINITY_DN11721_c0_g1,4e-140
725736,TRINITY_DN24870_c0_g1,1e-68
725712,TRINITY_DN6751_c0_g1,9e-39
411836,TRINITY_DN11343_c0_g1,5e-74
727199,TRINITY_DN2676_c0_g1,3e-21
408607,TRINITY_DN13598_c0_g1,0.0
100576425,TRINITY_DN31984_c0_g1,1e-84
551530,TRINITY_DN14236_c0_g1,0.0
724240,TRINITY_DN1464_c0_g1,0.0
725725,TRINITY_DN1188_c0_g1,2e-08
410755,TRINITY_DN14461_c0_g1,6e-99
410756,TRINITY_DN38861_c0_g1,2e-56
725496,TRINITY_DN6888_c0_g1,2e-170
409311,TRINITY_DN9673_c0_g2,0.0
551242,TRINITY_DN8214_c0_g2,0.0
725388,TRINITY_DN2673_c0_g1,0.0
413255,TRINITY_DN11519_c0_g1,2e-148
100576708,TRINITY_DN8861_c0_g1,7e-154
412354,TRINITY_DN12220_c0_g1,0.0
412353,TRINITY_DN12756_c1_g1,0.0
412353,TRINITY_DN12756_c1_g1,1e-179
412353,TRINITY_DN12756_c1_g1,1e-171
552090,TRINITY_DN10695_c0_g1,2e-160
552090,TRINITY_DN10695_c0_g1,2e-06
