am,bt,evalue
413855,100648196,0.0
552260,100651745,4e-92
726259,100651865,2e-43
412745,100651630,0.0
100578146,100651357,0.0
411546,100651236,6e-137
413132,100642929,3e-34
100578005,100642315,0.0
410050,100642435,0.0
413551,100642553,0.0
724148,100648311,5e-104
503862,100642675,1e-33
724118,100642794,2e-145
552435,100648424,0.0
724794,100643029,3e-84
410057,100642914,0.0
102656599,100643272,1e-48
413524,100644991,0.0
551381,100644871,7e-38
409036,100644046,5e-134
727116,100645583,5e-158
409105,100645233,0.0
727127,100645113,0.0
727127,100645113,2e-110
727134,100645701,0.0
100577118,100644710,0.0
409923,100644117,0.0
409922,100644239,0.0
552181,100644356,2e-145
102654257,100644592,1e-79
724284,100646095,1e-12
102654496,100645741,3e-73
412263,100645619,0.0
725081,100645181,0.0
410692,100645309,0.0
725045,100645514,1e-134
724994,100650949,5e-92
100577390,100644953,2e-139
410694,100650834,0.0
102655882,105666094,5e-132
100577847,100644630,0.0
102655202,105666007,1e-96
100577882,100650713,2e-160
100577920,100644509,0.0
100577959,100644388,7e-60
551732,100644280,0.0
408605,100645451,0.0
724541,100643921,0.0
408606,105665999,0.0
551623,100643794,0.0
100577577,100651311,1e-21
102655819,105666091,0.0
726680,100648728,6e-172
102656518,100647521,1e-66
550695,100647521,0.0
552364,100647398,0.0
413786,100648728,0.0
726171,100651068,3e-122
102654530,100646452,1e-51
102654576,100644608,8e-10
412465,100651747,1e-136
100217360,100651868,2e-161
102654685,100645556,2e-21
102655483,105666644,6e-64
100579011,105666644,4e-160
100578724,105666645,2e-62
102655559,105666645,1e-154
552292,105666646,5e-91
726760,100642917,0.0
102655008,105666649,7e-45
409457,100643055,2e-07
412505,100652104,0.0
412697,100652220,0.0
100576121,100642193,0.0
412955,100643031,4e-145
412955,100643031,3e-129
726804,100648380,9e-122
412516,100648075,0.0
412386,100647947,0.0
726051,100648842,0.0
409950,100647827,0.0
724665,100647710,0.0
726798,100642748,0.0
726735,100642437,0.0
725270,100642437,0.0
725270,100642437,6e-38
411729,100642987,0.0
724556,100643109,7e-99
100578244,100643354,7e-61
724649,100643233,5e-72
724694,100643151,3e-90
724735,100643476,1e-63
724777,100643602,4e-95
551255,100643843,9e-97
413237,100643966,0.0
551010,100643274,0.0
550962,100648082,0.0
727534,100649073,2e-124
552788,100648188,0.0
552790,100649193,0.0
724275,100649129,4e-122
413607,100648502,0.0
102654955,100648928,3e-129
100578624,100643996,8e-28
412759,100652221,2e-94
551997,100648387,0.0
412010,100648701,0.0
412009,100648271,0.0
412008,100648084,0.0
552105,100647957,5e-108
724716,100647762,1e-105
724736,100647567,0.0
413279,105666461,1e-92
413278,100647328,0.0
551690,100647211,3e-146
413146,100647091,0.0
409791,100643510,0.0
551596,100644161,1e-51
413147,100643398,0.0
102656381,105666543,0.0
551536,100644282,0.0
412143,100644390,0.0
412143,100644390,1e-96
100578537,100645157,0.0
413869,100645279,0.0
102655388,100645401,1e-46
100578498,100646857,0.0
551273,100645620,0.0
100578885,100645977,0.0
408716,100646252,0.0
410902,100646856,0.0
408717,100646975,3e-43
100578397,100645989,4e-19
408718,100646372,0.0
408718,100646372,2e-79
725743,100651867,3e-53
411452,100651746,0.0
100576174,100651313,2e-97
724231,105666325,2e-61
724274,105666322,1e-103
410087,100651433,7e-108
724367,105666325,1e-74
724405,100649836,9e-67
724449,105666325,7e-63
724488,105666325,1e-112
411348,100651552,0.0
412824,100649723,0.0
551009,100651067,3e-162
408715,100651189,0.0
100578420,100650950,0.0
408714,100650835,0.0
102654245,105666382,2e-17
100578727,100650950,1e-37
100577598,105666313,6e-44
100576249,100647286,0.0
410897,100649954,2e-113
408713,100650189,5e-78
410896,100649489,0.0
552020,100646016,6e-117
408711,100644088,3e-104
410895,100642833,0.0
410894,100648122,2e-137
410893,100647887,0.0
408710,100647173,0.0
726303,100647605,0.0
551849,100647407,0.0
410888,100650944,1e-123
551773,100646855,0.0
551743,100646733,0.0
551743,100646733,1e-102
724162,100646251,8e-136
411767,100646251,3e-35
102656691,100646494,0.0
413265,100646615,0.0
413265,100646615,1e-05
552307,100646371,2e-138
552346,100645041,0.0
724424,100650068,0.0
411955,100644917,0.0
100579003,100644794,0.0
552422,100644549,0.0
724598,100644431,0.0
724598,100644431,3e-105
100576148,100644431,1e-112
410127,100644321,0.0
413928,100643965,5e-112
552471,100644203,1e-31
552483,100643724,2e-172
411349,100643842,0.0
411349,100643842,3e-137
102654426,105666342,3e-131
409038,100643601,0.0
409039,100643069,0.0
409040,100643188,0.0
725008,100642395,0.0
102654452,105666389,0.0
725119,100652186,0.0
725164,100652307,0.0
413060,100642277,0.0
100579058,105667119,5e-58
102655146,105667120,0.0
410890,100645481,3e-105
725396,100645586,6e-142
408708,100645704,2e-134
725429,100645903,2e-121
410889,105667121,6e-142
725530,100648471,2e-126
100576320,100646017,5e-137
725506,100648702,4e-103
725588,100648814,0.0
725625,100646136,0.0
100576512,100646458,3e-54
102655671,105667122,3e-69
725757,100646334,0.0
725789,100646649,1e-114
725742,100646770,3e-52
408706,100646893,0.0
725826,100647011,0.0
725860,100647134,0.0
725891,100651631,0.0
412076,100651513,0.0
412077,100651274,0.0
726009,100651395,3e-130
551412,105665624,0.0
726085,100646096,1e-107
551508,100645552,0.0
409566,100645668,0.0
412678,100645789,0.0
413955,100647071,2e-52
413955,100647071,6e-49
413955,100647071,1e-37
413955,100647071,6e-36
413955,100647071,7e-27
413955,100647071,2e-24
413955,100647071,3e-23
413955,100647071,4e-20
413955,100647071,1e-10
412127,100645311,6e-79
410887,100645183,0.0
726187,100644954,0.0
410886,100644837,0.0
551254,100644711,0.0
410885,100651869,0.0
410884,100651748,0.0
100578264,100644912,3e-40
100577268,100648927,2e-115
410883,100649248,3e-121
551123,100650714,3e-171
102654401,100644912,2e-26
550665,100648812,3e-77
724553,100648700,0.0
413933,100648588,0.0
100576274,100648469,0.0
412780,100645364,0.0
102656247,100648353,0.0
727293,100644919,0.0
727300,100644796,7e-76
410879,100644674,0.0
727308,100644552,0.0
408703,100644552,1e-175
102655500,100642872,0.0
102655463,105667117,0.0
725357,100643111,4e-43
725325,100648124,0.0
412331,100642989,0.0
100578715,100643235,0.0
412330,100643356,5e-139
406129,100643559,0.0
100578611,100643756,0.0
725089,100643879,8e-42
100578514,100648237,1e-51
725009,100644004,0.0
408701,100644120,0.0
100579019,100644243,4e-59
408702,100644434,0.0
100577255,100651790,3e-33
726987,100651595,2e-102
100578730,100651478,1e-109
100576284,100651360,3e-159
100577670,100648236,9e-129
100578356,100651239,0.0
413186,105667097,2e-79
726956,100648123,7e-128
411671,100650716,8e-140
551711,105666062,8e-113
551711,105666062,3e-11
726924,100651118,0.0
726899,100647488,0.0
551801,100650355,0.0
550806,100648009,0.0
410877,100650350,2e-179
726865,100650350,2e-42
410876,100650110,0.0
410875,105665621,0.0
726840,100650235,1e-67
408697,100649916,0.0
100578437,100649615,0.0
726803,105667096,2e-66
726793,100649490,5e-151
726783,100649251,5e-152
408696,100649369,3e-60
408695,105667095,1e-180
408694,100649047,0.0
410874,100643807,1e-35
410874,100643807,1e-18
726747,100648669,1e-29
408693,100648158,0.0
102654653,100648273,3e-166
100578817,100648273,0.0
726711,100648047,1e-78
412005,100647926,0.0
552365,100647720,0.0
412132,100647370,0.0
550664,100647491,7e-150
100576571,100647056,3e-71
726583,100646939,0.0
726567,100647764,0.0
102655435,105667092,1e-170
102653703,105667092,0.0
102653637,105667092,0.0
102653581,105667109,6e-174
100576681,105667109,0.0
100642172,105667109,0.0
100576714,105667109,0.0
102656907,100646817,0.0
100642171,100646817,0.0
100642170,100646817,0.0
100642169,100646577,0.0
100576749,100646456,1e-141
100576783,100647410,0.0
100576816,100647410,3e-170
100576881,100647410,7e-136
100576914,100647410,5e-172
100576944,100646456,5e-168
100576984,100646456,1e-171
102656487,100646456,4e-111
100577031,100647410,1e-160
100577068,100646456,4e-169
100577101,100647410,2e-167
100577181,100647410,5e-166
100577226,100647410,4e-176
100577714,100646332,0.0
100577334,100646097,0.0
100577747,100646097,3e-163
726097,100646097,0.0
100577786,100644795,0.0
100577446,100645402,0.0
100642168,100646578,0.0
100577482,100644795,0.0
102655857,100646457,0.0
102655825,100646333,0.0
102655825,100646333,4e-153
725861,100646457,0.0
102655739,100646333,3e-28
102655739,100646333,1e-21
102655480,100646333,4e-108
102655480,100646333,2e-86
100577590,100646333,0.0
100578142,100646098,0.0
100577938,100646098,0.0
100577634,100644433,0.0
100577671,100644433,0.0
100577715,100644322,3e-161
100578083,100644322,4e-171
100578013,100644322,1e-166
100577867,100644322,1e-160
100577902,100644322,6e-156
100578047,100644322,1e-147
100577979,100644322,1e-163
102655553,100644322,3e-161
102655434,100644322,2e-144
102655367,100645863,4e-136
100578210,100645745,2e-130
100578402,100645745,3e-140
100577787,100645435,0.0
725205,100645312,0.0
725165,100643968,3e-171
408699,100631058,0.0
551772,100643642,0.0
410878,100650802,0.0
409871,100650917,0.0
413845,100651032,2e-100
551872,100651152,0.0
724850,100651633,0.0
724808,105667111,7e-125
412700,100642492,1e-53
551992,100651750,2e-174
100577939,100647532,5e-66
552075,100651397,0.0
724599,100647538,1e-120
413351,100652107,0.0
413350,100652222,0.0
100578084,100647765,2e-85
724425,100647890,0.0
409091,100642318,0.0
100578119,100642557,1e-108
409092,100642439,0.0
409246,100642195,0.0
411870,100642679,2e-80
411871,100642872,0.0
725929,100644712,3e-53
102655971,105667022,0.0
725892,100644476,0.0
406113,100648547,0.0
551477,100648668,5e-76
410853,100647925,0.0
410856,100647568,0.0
410854,100647688,0.0
410855,100647451,0.0
410857,105667104,1e-66
102653640,100644358,5e-154
408686,100647329,4e-165
100577496,100644358,3e-100
100577530,100647212,0.0
100578072,100647092,0.0
725507,100644242,0.0
100578144,100646858,9e-22
100578183,100646497,1e-98
725143,100646735,5e-155
100578213,100646053,0.0
408687,100646170,0.0
410860,100646374,0.0
551914,100645937,0.0
408688,100644003,0.0
408688,100644003,5e-20
102654726,105666945,0.0
410862,100645703,0.0
100578478,100645585,2e-112
102654905,100645480,3e-69
100577605,100645480,0.0
410864,100645235,0.0
410865,100645114,0.0
724851,100644996,0.0
410866,100644876,2e-154
551008,100643967,2e-171
408689,100644162,9e-78
100578801,100644432,1e-175
408690,100643844,3e-128
410867,100643355,0.0
724507,100643477,0.0
410869,105666930,0.0
408691,100643234,8e-82
410870,100642871,0.0
100577749,100643558,1e-149
551364,100650676,0.0
724187,100650475,0.0
410871,100650236,0.0
410872,100650356,0.0
408685,100648046,0.0
410852,100649250,0.0
724211,100649441,0.0
410851,100650109,0.0
410850,100650234,0.0
551122,100644838,4e-176
410849,105667087,0.0
410848,100648008,3e-86
551007,100650553,0.0
724508,100650838,1e-116
724600,100651117,7e-87
724648,100651477,0.0
410844,100651359,0.0
550739,100645092,7e-59
724775,100651594,0.0
552124,100651830,3e-157
552101,100651712,0.0
102653857,100642279,8e-59
100577719,100642279,0.0
552074,100651947,0.0
552044,100642397,0.0
725101,100642598,6e-107
725058,100642717,5e-169
100577635,100642834,0.0
413130,100645071,0.0
408681,100642951,0.0
408680,100643070,0.0
100577750,100643189,1e-44
725294,100643312,0.0
408670,100643520,0.0
410831,100642629,0.0
409221,100642278,0.0
725718,100643436,2e-105
409236,100643190,1e-113
725758,100651985,5e-165
409235,100651870,0.0
551476,100651749,0.0
412030,100651314,7e-154
725930,100651190,0.0
725957,100651553,4e-165
551330,100651434,4e-177
551290,100650715,0.0
410828,100650592,0.0
551167,100650108,0.0
726098,100643865,5e-78
551121,100649987,0.0
102656751,105666228,7e-34
726230,100649759,2e-77
102653961,100649440,0.0
411672,100649321,0.0
726428,105666828,1e-72
411763,100649081,0.0
726438,100648967,0.0
100576706,100648851,0.0
550738,100648736,1e-163
550663,100648504,0.0
410825,100648620,0.0
100577139,100648085,0.0
100577106,105667100,3e-70
102656490,105667100,0.0
552073,100647958,0.0
408669,100647836,0.0
410824,100647719,0.0
410823,100647530,0.0
724554,100647288,1e-54
552211,100647288,3e-119
410821,100647175,8e-180
100576254,100647409,9e-92
552277,100649801,1e-87
724776,100649685,3e-89
100576118,100649566,3e-80
552320,100642952,1e-99
100576986,100642835,0.0
552356,100649203,8e-33
552356,100649203,5e-24
724919,100649442,0.0
550961,100649082,3e-129
410820,100648894,0.0
410819,100648780,0.0
410818,100648670,0.0
100576949,100648589,6e-20
408666,100647889,8e-57
100578654,100642718,2e-103
102653940,100644594,8e-147
725144,100643680,6e-68
100578484,100643071,2e-92
100578412,100650854,8e-09
408664,100646216,0.0
725358,100649800,0.0
410816,100647252,0.0
100578170,100648548,8e-163
102656585,100645516,7e-180
410815,100642480,6e-105
408663,105666719,3e-100
100577903,100652309,0.0
100576847,100642237,5e-46
100576818,100649565,2e-161
408672,100648157,1e-128
410833,100646977,1e-171
725697,100645822,0.0
408673,100644550,0.0
408674,100642988,0.0
725827,100650952,0.0
725893,100649322,0.0
408675,100648389,1e-140
100577661,100645158,6e-59
725958,100643726,0.0
408676,100652098,0.0
406102,100651911,2e-65
102656639,105666806,1e-153
408677,100650708,0.0
408677,100650708,7e-50
410837,100652331,2e-78
410838,100652215,5e-150
726127,105666807,1e-95
410839,100642308,0.0
408678,100642428,0.0
552747,100642786,0.0
726231,100642669,0.0
410840,100642907,0.0
413164,100643348,7e-135
408662,100643225,0.0
408662,100643225,2e-142
726461,100643024,0.0
408661,100651060,0.0
411764,100643636,0.0
409192,100651182,0.0
411765,100643833,0.0
411766,100651306,0.0
409234,100651427,3e-116
100576796,100643959,3e-63
552595,100650690,6e-37
552595,100650690,5e-08
725441,100644541,0.0
552562,100644664,8e-173
412175,100642190,4e-20
412175,100642190,4e-09
552183,100644910,0.0
411697,100644786,0.0
409164,100645033,0.0
724299,100645149,0.0
724341,100645660,4e-166
409430,100645394,0.0
552311,100645898,0.0
412314,100645781,0.0
724555,100651546,9e-76
552391,100647796,1e-112
409151,100648151,0.0
102656093,100648348,0.0
724792,100648467,0.0
726589,100648808,9e-147
726570,100648697,0.0
551492,100648922,0.0
102656457,100648584,3e-69
725376,100648584,0.0
550895,100649159,0.0
552092,100649280,0.0
409086,100649400,0.0
552037,100651663,0.0
725138,100649522,5e-38
552012,100649645,0.0
725070,100650103,8e-144
409087,100649755,0.0
409088,100650228,8e-109
724986,100649866,0.0
551891,100649982,0.0
724734,100650349,0.0
100578614,100651782,2e-88
408660,100650466,2e-172
551688,100651904,4e-175
724852,100650585,1e-139
102654309,105666658,2e-70
410812,100644593,1e-143
410811,100651514,0.0
102656412,100651514,5e-74
725059,100651632,3e-47
725091,100644475,0.0
408658,100651396,1e-74
410809,100651275,0.0
551535,100651030,0.0
551563,100650301,5e-77
552620,100650675,0.0
552593,100650552,2e-165
552580,100650430,0.0
725397,100650312,0.0
100577742,100644240,0.0
725473,100650190,0.0
409034,100650069,0.0
550804,100649799,0.0
410808,100649684,0.0
725626,100649563,0.0
100578899,100649439,0.0
100578899,100649439,3e-26
100578899,100649439,3e-19
413209,100649201,0.0
413208,100649080,0.0
413207,100649320,6e-154
102656109,100643650,2e-57
102656109,100643650,9e-52
102656109,100643650,5e-51
102656109,100643650,7e-51
102656109,100643650,2e-44
102656109,100643650,4e-44
102656109,100643650,1e-36
102656109,100643650,4e-35
102656109,100643650,1e-34
102656109,100643650,2e-33
102656109,100643650,7e-33
102656109,100643650,2e-32
102656109,100643650,1e-27
102656109,100643650,3e-27
102656109,100643650,7e-27
102656109,100643650,3e-26
102656109,100643650,4e-26
102656109,100643650,7e-24
102656109,100643650,5e-21
102656109,100643650,2e-20
102656109,100643650,2e-16
102656109,100643650,3e-15
102656109,100643650,2e-13
102656109,100643650,1e-08
725828,100648850,2e-160
409820,100648735,0.0
410130,100648966,3e-112
552319,100648619,0.0
408649,100648503,0.0
410798,100648272,0.0
100577927,100648388,0.0
410796,100648008,0.0
410795,100647648,0.0
408648,100647529,8e-115
410793,100647287,0.0
410792,100647408,0.0
413787,100647174,0.0
413940,100647055,0.0
410133,100643754,0.0
726304,100646938,1e-173
410132,100646696,0.0
410000,100646816,0.0
410799,100646576,0.0
726375,100643641,3e-168
408650,100646373,0.0
726419,100646135,0.0
408653,100645936,0.0
408655,100645743,2e-180
726478,100645433,0.0
410801,100645310,6e-169
410802,100645182,0.0
551687,100642263,5e-130
100577377,100644995,0.0
551653,100644875,0.0
410803,100644632,0.0
408656,100646310,2e-60
410804,100646734,0.0
408657,100646616,0.0
410805,100646496,0.0
410806,100646284,0.0
411858,100643552,0.0
411859,100643227,0.0
409900,100643430,0.0
413416,100642983,0.0
102655950,105666860,3e-172
409286,100631091,0.0
100577436,100646888,0.0
411365,100652024,0.0
552297,100651905,0.0
724164,100651783,9e-83
409703,100643796,0.0
724301,105667132,3e-152
412979,100648621,0.0
552234,100648505,0.0
100577932,100647608,2e-75
102653952,105667148,1e-84
412708,100650477,1e-142
552139,100650358,8e-111
100577228,105667147,0.0
724602,100650193,0.0
100577147,105667146,6e-80
100577147,105667146,2e-13
100577743,100647492,0.0
100577678,100647371,0.0
552148,100649992,3e-106
409888,100649724,0.0
413394,100649616,3e-147
413393,100649491,0.0
552022,100649050,0.0
413391,100649370,3e-161
102656239,100647253,2e-73
100576953,100647253,1e-112
413390,100650667,1e-140
413389,100631092,0.0
413388,100648622,0.0
408764,100647135,0.0
408763,100647014,0.0
100577300,100648238,1e-141
551850,100648354,1e-89
410976,100646896,0.0
410967,100648854,0.0
100576467,100651751,9e-47
551043,100650954,0.0
551083,100651192,2e-161
410968,100650840,0.0
410969,100651316,1e-173
551217,100651436,3e-137
724920,100651872,1e-90
408758,100651988,0.0
725036,100652109,5e-123
551291,100652224,0.0
724809,100648285,4e-08
412464,100642319,7e-114
551396,100642440,0.0
551430,100646404,0.0
551458,100642680,4e-119
724510,100643112,0.0
410076,100643437,0.0
724489,100643560,1e-48
411404,100643795,0.0
100577120,100643681,0.0
551655,100644006,6e-165
411403,100644553,5e-91
413708,100644323,0.0
409587,100644752,0.0
724212,100644878,0.0
102654919,100645186,0.0
412295,100644998,0.0
