am,ln,evalue
413576,RF55_3176,0.0
100578467,RF55_72,3e-62
413577,RF55_6843,0.0
412407,RF55_9542,0.0
552128,RF55_9541,0.0
552153,RF55_9540,1e-126
726562,RF55_558,0.0
726562,RF55_558,4e-156
726591,RF55_16947,2e-73
414042,RF55_13131,2e-47
726647,RF55_15135,0.0
100576242,RF55_11152,6e-44
100576242,RF55_11152,9e-30
551725,RF55_2337,0.0
551725,RF55_2337,3e-17
409225,RF55_2338,2e-129
409226,RF55_9144,0.0
551637,RF55_14382,0.0
725976,RF55_3944,2e-65
412412,RF55_2798,0.0
726777,RF55_8709,6e-13
102654353,RF55_1153,7e-98
102656402,RF55_4518,3e-56
409062,RF55_16208,3e-87
413118,RF55_4047,0.0
413118,RF55_4047,7e-109
412240,RF55_5278,2e-111
550724,RF55_5277,0.0
551585,RF55_2630,5e-97
551559,RF55_2629,3e-110
100577501,RF55_2628,0.0
409312,RF55_16652,6e-122
409313,RF55_15822,0.0
412015,RF55_9644,8e-26
102656446,RF55_3959,2e-49
551386,RF55_3958,0.0
100577533,RF55_1694,1e-49
408568,RF55_3019,3e-105
724282,RF55_3339,1e-39
724239,RF55_1112,0.0
724196,RF55_1111,2e-49
724146,RF55_13317,3e-89
100577648,RF55_3565,4e-81
551837,RF55_15611,0.0
725981,RF55_7004,3e-88
725947,RF55_21422,1e-15
411927,RF55_7005,0.0
408569,RF55_8565,1e-20
552142,RF55_1269,0.0
725748,RF55_225,5e-23
725748,RF55_225,1e-22
725748,RF55_225,2e-21
725748,RF55_225,2e-20
725748,RF55_225,1e-18
725748,RF55_225,2e-18
725748,RF55_225,6e-18
725748,RF55_225,2e-10
408570,RF55_836,0.0
408570,RF55_836,9e-104
408570,RF55_836,4e-57
408570,RF55_836,2e-30
552014,RF55_834,3e-125
412734,RF55_833,0.0
410669,RF55_8821,0.0
551912,RF55_4660,2e-27
551893,RF55_4661,1e-117
410671,RF55_8784,0.0
410671,RF55_8784,3e-32
102653709,RF55_6647,1e-162
410672,RF55_7285,3e-127
725239,RF55_7284,1e-94
410673,RF55_3118,6e-10
410674,RF55_416,6e-106
100576454,RF55_1369,2e-76
100576454,RF55_1369,9e-10
725079,RF55_566,0.0
410675,RF55_565,1e-91
410676,RF55_564,9e-94
725042,RF55_3564,2e-102
100577992,RF55_6805,8e-05
408572,RF55_2118,1e-84
413968,RF55_8429,0.0
102654846,RF55_73,0.0
551472,RF55_2376,0.0
551452,RF55_2377,9e-131
551418,RF55_2378,2e-116
412406,RF55_561,0.0
551358,RF55_562,9e-108
412262,RF55_563,0.0
551281,RF55_14133,7e-81
100576938,RF55_14132,1e-64
551207,RF55_6426,0.0
551158,RF55_6425,5e-67
724195,RF55_6165,1e-89
724145,RF55_2892,5e-44
410678,RF55_11693,3e-40
100578205,RF55_6057,3e-37
727229,RF55_3275,0.0
412361,RF55_3015,1e-161
412362,RF55_2241,0.0
100578271,RF55_9182,1e-47
100578271,RF55_9182,1e-09
412449,RF55_3450,1e-94
551606,RF55_3449,6e-86
551633,RF55_8615,8e-105
551665,RF55_8613,3e-91
551665,RF55_8613,8e-42
725106,RF55_5027,3e-167
101664702,RF55_3603,0.0
410788,RF55_299,0.0
408645,RF55_2019,0.0
102653800,RF55_5520,0.0
725651,RF55_3952,0.0
408646,RF55_186,0.0
102653669,RF55_185,2e-40
725415,RF55_6817,9e-157
551894,RF55_6816,0.0
551868,RF55_4602,3e-140
551868,RF55_4602,4e-19
550901,RF55_10832,2e-170
725283,RF55_6809,2e-87
100577043,RF55_6808,1e-14
100576662,RF55_6807,1e-16
551792,RF55_6806,7e-63
725273,RF55_5338,7e-135
410791,RF55_5336,4e-111
410791,RF55_5336,1e-09
552168,RF55_3602,0.0
101664701,RF55_3603,0.0
724283,RF55_3795,1e-112
410785,RF55_4517,0.0
724415,RF55_3042,0.0
724415,RF55_3042,2e-09
724415,RF55_3042,5e-07
410784,RF55_7715,0.0
408643,RF55_3041,0.0
410782,RF55_2242,0.0
410782,RF55_2242,2e-82
409126,RF55_246,4e-132
409127,RF55_2336,0.0
413378,RF55_2334,2e-74
413377,RF55_6276,0.0
409887,RF55_8317,0.0
409886,RF55_1198,0.0
552426,RF55_8129,2e-88
551960,RF55_7674,9e-154
406071,RF55_1787,0.0
100577450,RF55_18576,3e-38
410080,RF55_23013,2e-45
551906,RF55_7915,0.0
725284,RF55_8249,0.0
551889,RF55_6829,0.0
412088,RF55_657,0.0
725154,RF55_7190,1e-84
100576132,RF55_2509,6e-13
100576132,RF55_2509,1e-08
725044,RF55_4839,1e-110
100579054,RF55_10332,3e-49
409097,RF55_9051,2e-129
411548,RF55_16573,0.0
409251,RF55_8248,0.0
100578883,RF55_4364,0.0
724798,RF55_4366,0.0
411882,RF55_4365,1e-122
727452,RF55_247,0.0
725460,RF55_1592,1e-57
408642,RF55_5251,3e-106
408642,RF55_5251,7e-19
551071,RF55_5250,0.0
408641,RF55_14120,9e-10
725724,RF55_4429,8e-10
551208,RF55_6240,3e-12
725777,RF55_7031,1e-98
551320,RF55_325,0.0
100578506,RF55_326,0.0
408635,RF55_327,0.0
551420,RF55_328,0.0
409392,RF55_330,0.0
726062,RF55_331,3e-111
100578360,RF55_332,0.0
412288,RF55_8752,0.0
726178,RF55_10456,0.0
409189,RF55_325,4e-143
411753,RF55_324,0.0
100577108,RF55_5069,1e-15
410780,RF55_1711,0.0
102655961,RF55_1711,1e-56
410779,RF55_11204,0.0
726350,RF55_2664,0.0
408634,RF55_2664,0.0
408633,RF55_2663,6e-45
102653614,RF55_2662,6e-92
409288,RF55_3133,0.0
726431,RF55_12665,1e-133
409505,RF55_31,2e-51
100576990,RF55_999,4e-136
100576990,RF55_999,3e-30
552660,RF55_9680,0.0
726056,RF55_9681,4e-107
552654,RF55_13682,3e-177
552644,RF55_9679,0.0
413422,RF55_13055,0.0
552372,RF55_7774,3e-71
100576918,RF55_2150,4e-30
100576885,RF55_2151,1e-31
102656301,RF55_2151,5e-26
552315,RF55_806,0.0
412712,RF55_2620,0.0
552274,RF55_7850,4e-92
550992,RF55_12332,2e-73
412451,RF55_7511,0.0
412384,RF55_6123,3e-158
412384,RF55_6123,1e-23
409462,RF55_6795,1e-113
725103,RF55_11756,3e-53
751767,RF55_11756,3e-09
409229,RF55_10986,0.0
725736,RF55_14344,3e-29
725712,RF55_1834,5e-20
411836,RF55_1835,3e-74
727199,RF55_9255,8e-09
408607,RF55_2998,0.0
408607,RF55_2998,3e-05
551530,RF55_6236,0.0
724240,RF55_291,5e-117
725725,RF55_920,2e-12
410755,RF55_6925,2e-65
410756,RF55_4090,0.0
725496,RF55_3812,1e-169
409311,RF55_3131,0.0
551242,RF55_3130,2e-172
551242,RF55_3130,4e-47
725388,RF55_3129,0.0
100578968,RF55_3129,7e-37
100576708,RF55_11107,4e-109
412354,RF55_3000,0.0
412353,RF55_3696,0.0
412353,RF55_3696,2e-152
552090,RF55_4237,9e-136
552090,RF55_4237,7e-07
100578606,RF55_4238,5e-66
724993,RF55_11121,5e-101
552230,RF55_6131,6e-172
410775,RF55_2527,0.0
410775,RF55_2527,2e-54
410775,RF55_2527,3e-19
410775,RF55_2527,2e-17
410775,RF55_2527,6e-16
410775,RF55_2527,7e-16
410775,RF55_2527,5e-13
410775,RF55_2527,2e-11
408631,RF55_2526,0.0
410776,RF55_7404,1e-152
408632,RF55_6923,8e-72
410777,RF55_11621,0.0
552068,RF55_9055,2e-85
552197,RF55_10588,2e-42
412220,RF55_2845,1e-102
413855,RF55_6605,0.0
413855,RF55_6605,3e-15
552260,RF55_6606,5e-64
412745,RF55_6003,0.0
100578146,RF55_9936,0.0
411546,RF55_5268,1e-114
413132,RF55_6604,0.0
100578005,RF55_2574,0.0
410050,RF55_2895,0.0
413551,RF55_2896,0.0
413551,RF55_2896,2e-24
724148,RF55_6903,1e-103
552435,RF55_15518,7e-113
724794,RF55_14781,7e-73
410057,RF55_9117,4e-06
410057,RF55_9117,5e-06
410057,RF55_9117,6e-05
102656599,RF55_15414,3e-18
413524,RF55_4463,0.0
409036,RF55_4398,5e-83
727116,RF55_3576,7e-52
409105,RF55_8636,0.0
727134,RF55_5911,0.0
100577118,RF55_4334,2e-15
409923,RF55_8750,0.0
552181,RF55_8704,1e-18
102654496,RF55_4823,1e-28
412263,RF55_2784,0.0
725081,RF55_627,0.0
410692,RF55_628,0.0
725045,RF55_11302,1e-98
724994,RF55_5602,2e-20
102654799,RF55_546,8e-05
100577390,RF55_4976,2e-63
410694,RF55_8062,1e-138
102655882,RF55_2057,7e-100
100577847,RF55_2058,1e-129
102655202,RF55_2052,3e-97
100577882,RF55_2052,2e-08
100577920,RF55_6339,1e-50
100577959,RF55_65,2e-25
551732,RF55_4215,3e-07
408605,RF55_5504,0.0
724541,RF55_5503,6e-140
408606,RF55_5502,0.0
551623,RF55_7783,2e-107
551623,RF55_7783,9e-18
551623,RF55_7783,1e-05
100577577,RF55_920,1e-13
102655819,RF55_921,2e-137
102655819,RF55_921,2e-45
726680,RF55_8033,2e-19
726680,RF55_8033,1e-09
726680,RF55_8033,1e-07
726680,RF55_8033,3e-07
726680,RF55_8033,1e-05
726680,RF55_8033,5e-05
102656518,RF55_4066,2e-59
550695,RF55_4066,0.0
552364,RF55_9083,0.0
100577995,RF55_3569,0.0
413786,RF55_3568,0.0
726171,RF55_3794,5e-122
102654576,RF55_15915,3e-11
412465,RF55_5209,1e-81
412465,RF55_5209,9e-10
100217360,RF55_5210,4e-81
102654685,RF55_8221,3e-05
102654729,RF55_5211,4e-22
100579011,RF55_16500,4e-12
100578724,RF55_16500,2e-20
102655559,RF55_16500,5e-15
552292,RF55_5212,1e-47
726760,RF55_791,6e-116
409457,RF55_3722,0.0
412505,RF55_5547,0.0
412697,RF55_5546,0.0
412955,RF55_3153,7e-82
412955,RF55_3153,4e-80
726804,RF55_13861,6e-100
412516,RF55_7230,0.0
412386,RF55_7232,0.0
726051,RF55_3538,0.0
409950,RF55_4788,2e-43
409950,RF55_4788,2e-37
409950,RF55_4788,6e-33
409950,RF55_4788,2e-32
409950,RF55_4788,3e-07
724665,RF55_6088,6e-153
726798,RF55_4260,8e-62
726812,RF55_4260,5e-178
726735,RF55_9140,0.0
725270,RF55_9140,1e-132
725270,RF55_9140,9e-79
411729,RF55_4131,0.0
411729,RF55_4131,2e-39
724556,RF55_8513,7e-60
100578244,RF55_614,2e-42
724649,RF55_613,1e-42
724694,RF55_612,3e-57
724694,RF55_612,1e-13
724735,RF55_611,2e-55
724777,RF55_610,3e-87
413237,RF55_2843,0.0
551010,RF55_1188,1e-114
550962,RF55_10112,1e-58
727534,RF55_4433,6e-115
552788,RF55_4434,1e-124
413607,RF55_16646,1e-161
102654955,RF55_5716,2e-85
100578624,RF55_6159,7e-22
412759,RF55_700,2e-67
551997,RF55_700,0.0
412009,RF55_6551,9e-105
412008,RF55_8762,5e-155
552105,RF55_4059,1e-24
724716,RF55_6631,2e-05
724736,RF55_9576,0.0
413279,RF55_8924,4e-103
413278,RF55_7144,0.0
551690,RF55_3898,1e-114
413146,RF55_3897,0.0
409791,RF55_6647,0.0
551596,RF55_6648,2e-39
413147,RF55_2796,0.0
102656381,RF55_14686,4e-132
551536,RF55_8983,0.0
412143,RF55_7846,0.0
412143,RF55_7846,2e-70
100578537,RF55_4363,2e-140
100578537,RF55_4363,1e-71
100578537,RF55_4363,7e-36
413869,RF55_5090,2e-93
100578498,RF55_5751,0.0
551273,RF55_4152,0.0
100578429,RF55_4151,0.0
725295,RF55_2591,0.0
100579024,RF55_2591,4e-23
100578885,RF55_11268,1e-105
408716,RF55_2244,0.0
410902,RF55_4515,0.0
100578397,RF55_3356,1e-16
408718,RF55_8865,0.0
408718,RF55_8865,1e-29
411452,RF55_3945,0.0
724231,RF55_11475,3e-53
724274,RF55_11475,3e-72
410087,RF55_11475,3e-58
724367,RF55_14565,2e-67
724405,RF55_11475,2e-59
724449,RF55_14565,5e-58
724488,RF55_11475,1e-90
411348,RF55_7143,0.0
412824,RF55_4115,0.0
551009,RF55_4114,3e-148
408715,RF55_3340,3e-63
408715,RF55_3340,1e-06
100578420,RF55_7841,0.0
408714,RF55_15226,0.0
102654288,RF55_8696,2e-06
100578727,RF55_574,0.0
100577598,RF55_574,2e-23
100576249,RF55_575,0.0
410897,RF55_576,4e-97
410896,RF55_577,2e-92
408712,RF55_578,0.0
552020,RF55_579,3e-66
408711,RF55_580,6e-75
410895,RF55_581,0.0
410894,RF55_16053,7e-86
410893,RF55_2469,0.0
408710,RF55_2468,3e-149
726303,RF55_9405,4e-74
551849,RF55_4755,4e-18
410888,RF55_3340,7e-146
551773,RF55_9096,0.0
551743,RF55_13585,5e-179
551743,RF55_13585,1e-66
724162,RF55_1271,3e-98
411767,RF55_8130,7e-35
102656691,RF55_1270,0.0
413265,RF55_8131,0.0
552307,RF55_8129,9e-106
552346,RF55_4327,0.0
724424,RF55_18600,9e-66
411955,RF55_3478,0.0
411955,RF55_3478,3e-179
100579003,RF55_3479,0.0
552422,RF55_18910,0.0
724598,RF55_11795,2e-129
410127,RF55_14262,0.0
413928,RF55_10047,1e-11
552483,RF55_13991,6e-81
411349,RF55_13523,2e-90
409038,RF55_9186,0.0
409039,RF55_3685,0.0
409039,RF55_3685,6e-45
409040,RF55_11808,0.0
725008,RF55_9033,8e-108
102654452,RF55_16500,5e-19
725119,RF55_9916,0.0
725119,RF55_9916,1e-29
725119,RF55_9916,4e-05
725164,RF55_12766,5e-70
725164,RF55_12766,1e-26
413060,RF55_925,0.0
100579058,RF55_1739,2e-12
102655146,RF55_935,0.0
410890,RF55_793,3e-58
725396,RF55_17245,4e-97
725396,RF55_17245,9e-07
408708,RF55_5088,9e-126
725429,RF55_5089,3e-74
410889,RF55_5089,7e-77
100576320,RF55_4362,2e-78
725588,RF55_15266,0.0
725625,RF55_3262,4e-28
102655671,RF55_7008,2e-28
725757,RF55_11980,8e-65
725789,RF55_10861,2e-102
408706,RF55_4437,0.0
725826,RF55_15704,1e-117
725826,RF55_15704,6e-20
725860,RF55_4440,9e-46
725891,RF55_6335,0.0
725891,RF55_6335,1e-05
412076,RF55_6336,5e-170
412077,RF55_2159,0.0
726009,RF55_2160,1e-125
551412,RF55_792,0.0
726085,RF55_2162,9e-76
551508,RF55_2727,0.0
409566,RF55_2308,0.0
412678,RF55_2307,5e-146
412678,RF55_2307,7e-05
413955,RF55_2307,0.0
412127,RF55_2306,2e-47
410887,RF55_2483,0.0
726187,RF55_8887,0.0
410886,RF55_2161,0.0
551254,RF55_4132,2e-158
410885,RF55_2428,3e-44
410884,RF55_2430,8e-96
100578264,RF55_5138,2e-11
100578264,RF55_5138,7e-05
410882,RF55_10166,0.0
410882,RF55_10166,8e-08
410882,RF55_10166,2e-06
410882,RF55_10166,3e-06
410882,RF55_10166,6e-06
410883,RF55_8632,1e-103
551123,RF55_6507,4e-19
551123,RF55_6507,8e-13
102654401,RF55_6507,3e-10
102654401,RF55_6507,4e-05
102656463,RF55_2801,9e-12
550665,RF55_4953,5e-74
724553,RF55_18718,0.0
413933,RF55_20521,2e-57
100576274,RF55_9158,2e-39
100576274,RF55_9158,1e-38
100576274,RF55_9158,2e-37
100576274,RF55_9158,3e-26
412780,RF55_2842,8e-34
102656247,RF55_7838,6e-44
727293,RF55_2508,0.0
727300,RF55_8886,3e-79
410879,RF55_7559,2e-106
727308,RF55_7558,2e-89
408703,RF55_7558,9e-62
102655500,RF55_4084,7e-81
725357,RF55_9802,9e-15
725325,RF55_7522,0.0
412331,RF55_7523,0.0
100578715,RF55_7524,0.0
100578715,RF55_7524,6e-47
412330,RF55_6740,5e-102
406129,RF55_3398,0.0
100578611,RF55_3628,0.0
725089,RF55_534,2e-14
725089,RF55_534,1e-09
725089,RF55_534,1e-07
100578514,RF55_6085,2e-45
725009,RF55_6084,3e-113
408701,RF55_15584,0.0
100579019,RF55_13076,7e-47
408702,RF55_2374,0.0
726987,RF55_403,7e-61
100578356,RF55_14331,7e-177
413186,RF55_6083,8e-66
726956,RF55_10721,4e-105
411671,RF55_16794,3e-53
551711,RF55_4883,0.0
726924,RF55_3617,2e-43
726899,RF55_1691,9e-123
551801,RF55_2251,3e-17
551801,RF55_2251,9e-10
551801,RF55_2251,1e-09
550806,RF55_7107,1e-75
410877,RF55_13183,0.0
726865,RF55_13183,1e-86
410876,RF55_14567,3e-44
410875,RF55_14566,0.0
726840,RF55_7136,4e-59
408697,RF55_2154,8e-16
408697,RF55_2154,7e-10
408697,RF55_2154,4e-08
100578437,RF55_6292,0.0
726803,RF55_2930,4e-42
726793,RF55_6064,4e-143
726783,RF55_6063,3e-64
726783,RF55_6063,2e-14
408696,RF55_6063,1e-18
408696,RF55_6063,6e-14
408695,RF55_6064,7e-35
408694,RF55_10326,0.0
410874,RF55_12117,0.0
726747,RF55_21131,2e-28
408693,RF55_9187,0.0
102654653,RF55_16333,4e-137
100578817,RF55_10096,8e-127
726711,RF55_4200,1e-71
412005,RF55_4201,0.0
726679,RF55_4199,4e-133
552365,RF55_10574,0.0
412132,RF55_12269,0.0
100576571,RF55_4689,7e-50
726583,RF55_4688,0.0
726567,RF55_2343,3e-75
102655435,RF55_9603,4e-47
102653703,RF55_3633,8e-65
102653637,RF55_3633,3e-62
102653581,RF55_9603,5e-43
100576681,RF55_3633,8e-54
100642172,RF55_3633,2e-52
100576714,RF55_3633,4e-56
102656907,RF55_3633,1e-96
100642171,RF55_3633,2e-101
100642170,RF55_3634,2e-106
100642169,RF55_3634,1e-100
100576749,RF55_3631,9e-33
100576749,RF55_3631,3e-29
100576783,RF55_6705,5e-67
100576816,RF55_6705,8e-57
100576881,RF55_6705,5e-71
100576914,RF55_6705,4e-55
100576944,RF55_6705,7e-55
100576984,RF55_6705,2e-58
102656487,RF55_6705,6e-56
100577031,RF55_6705,5e-55
100577068,RF55_6705,3e-57
100577101,RF55_6705,4e-54
100577181,RF55_6705,5e-54
100577226,RF55_6705,4e-52
100577714,RF55_3632,9e-110
100577334,RF55_6705,4e-80
100577747,RF55_3630,3e-60
726097,RF55_6705,2e-86
100577786,RF55_6491,5e-83
100577446,RF55_6705,2e-75
100642168,RF55_6705,2e-86
100577482,RF55_6491,1e-89
102655857,RF55_6491,3e-103
102655825,RF55_6491,1e-72
725861,RF55_6491,3e-103
102655480,RF55_6703,2e-58
100577590,RF55_6491,3e-95
100578142,RF55_6491,6e-94
100577938,RF55_6491,5e-101
100577634,RF55_962,1e-50
100577671,RF55_962,9e-48
100577715,RF55_6494,2e-43
100578083,RF55_962,2e-42
100578013,RF55_962,4e-40
100577867,RF55_6494,5e-45
100577902,RF55_962,8e-40
100578047,RF55_962,4e-38
100577979,RF55_962,7e-44
102655553,RF55_962,2e-41
102655434,RF55_962,6e-45
102655367,RF55_962,2e-45
100578210,RF55_962,1e-39
100578402,RF55_962,5e-42
100577787,RF55_958,3e-118
725205,RF55_958,1e-126
725165,RF55_2880,2e-59
408699,RF55_7898,1e-56
551772,RF55_7234,2e-80
410878,RF55_3085,0.0
409871,RF55_3190,0.0
413845,RF55_494,6e-82
551872,RF55_495,1e-179
724850,RF55_2165,0.0
724808,RF55_3214,0.0
412700,RF55_3215,0.0
551992,RF55_3216,5e-153
552075,RF55_3218,6e-160
724599,RF55_3238,0.0
413351,RF55_3236,0.0
413351,RF55_3236,7e-177
413351,RF55_3236,3e-111
413350,RF55_1063,2e-117
100578084,RF55_14540,3e-45
724425,RF55_8727,4e-133
409091,RF55_4080,1e-15
100578119,RF55_8725,2e-39
409092,RF55_9232,0.0
409246,RF55_2944,0.0
411870,RF55_8814,2e-23
411871,RF55_3060,2e-45
102655971,RF55_6521,0.0
725892,RF55_2142,4e-10
725892,RF55_2142,5e-09
406113,RF55_178,1e-112
410853,RF55_4476,0.0
410856,RF55_16511,3e-89
410854,RF55_3852,7e-117
410855,RF55_866,0.0
410857,RF55_11475,2e-52
102653640,RF55_12791,4e-39
408686,RF55_19172,7e-16
100577496,RF55_14908,3e-83
100577530,RF55_4119,4e-120
100578072,RF55_6610,9e-95
725507,RF55_6611,6e-76
100578144,RF55_6612,3e-13
100578183,RF55_6613,3e-93
725143,RF55_12576,8e-132
100578213,RF55_12577,7e-41
408687,RF55_16448,0.0
410860,RF55_13745,4e-75
551914,RF55_2836,0.0
408688,RF55_8587,0.0
408688,RF55_8587,1e-18
408688,RF55_8587,2e-16
408688,RF55_8587,2e-05
102654726,RF55_13590,0.0
410862,RF55_1763,1e-133
100578478,RF55_4233,2e-41
410864,RF55_4232,0.0
410865,RF55_6964,1e-95
724851,RF55_4762,3e-77
410866,RF55_10299,7e-65
100578691,RF55_2488,3e-83
551008,RF55_2487,1e-116
408689,RF55_2486,3e-75
100578801,RF55_2485,1e-147
408690,RF55_13346,3e-41
408690,RF55_13346,5e-13
408690,RF55_13346,1e-12
410867,RF55_249,0.0
724507,RF55_2484,4e-71
724507,RF55_2484,2e-22
100578833,RF55_13143,1e-30
410869,RF55_13142,3e-177
408691,RF55_6454,1e-78
410870,RF55_7258,2e-121
100577749,RF55_2599,7e-55
551364,RF55_260,1e-137
724187,RF55_259,1e-135
410871,RF55_258,0.0
410872,RF55_257,4e-178
408685,RF55_7061,0.0
410852,RF55_515,0.0
724211,RF55_3383,4e-179
410851,RF55_516,0.0
410850,RF55_519,0.0
551122,RF55_520,2e-43
551122,RF55_520,4e-43
410849,RF55_521,0.0
410848,RF55_6453,0.0
724600,RF55_5365,2e-72
724648,RF55_5366,0.0
410844,RF55_5367,5e-174
550739,RF55_5368,0.0
724775,RF55_603,0.0
552124,RF55_604,5e-143
552101,RF55_605,0.0
552101,RF55_605,4e-87
102653857,RF55_605,5e-13
100577719,RF55_605,0.0
552074,RF55_7897,0.0
552044,RF55_12396,1e-115
552044,RF55_12396,5e-26
725058,RF55_2344,7e-131
100577635,RF55_313,1e-59
413130,RF55_315,0.0
408681,RF55_9386,6e-153
408680,RF55_1969,0.0
408680,RF55_1969,4e-23
725294,RF55_3838,2e-173
408670,RF55_4124,0.0
408670,RF55_4124,1e-78
100577606,RF55_8194,7e-79
410831,RF55_1926,2e-176
725589,RF55_8195,2e-172
725589,RF55_8195,3e-35
551689,RF55_12305,0.0
409221,RF55_9211,0.0
725696,RF55_2728,0.0
725718,RF55_2729,1e-105
409236,RF55_7564,4e-39
409235,RF55_1063,1e-20
551476,RF55_6333,0.0
409322,RF55_6334,0.0
412030,RF55_13141,5e-154
725930,RF55_12764,2e-48
551330,RF55_4316,1e-164
551290,RF55_10315,6e-35
551167,RF55_2726,0.0
726098,RF55_5999,5e-76
551121,RF55_2496,6e-137
102656751,RF55_19484,3e-36
726230,RF55_3018,2e-62
412133,RF55_5893,0.0
102653961,RF55_5893,1e-177
411672,RF55_4281,7e-79
726428,RF55_4560,3e-52
411763,RF55_4561,0.0
726438,RF55_4562,0.0
726438,RF55_4562,3e-134
100576706,RF55_4563,2e-128
550738,RF55_4559,6e-117
550663,RF55_6240,3e-178
410825,RF55_9625,0.0
410825,RF55_9625,3e-16
410825,RF55_9625,7e-07
100577139,RF55_2585,0.0
100577106,RF55_14423,3e-46
102656490,RF55_14423,1e-83
552073,RF55_11322,0.0
408669,RF55_2095,0.0
408669,RF55_2095,4e-64
410824,RF55_2094,0.0
410823,RF55_2093,0.0
408668,RF55_13200,6e-63
552211,RF55_6567,1e-24
552211,RF55_6567,6e-15
410821,RF55_13106,4e-95
100576254,RF55_3520,2e-32
552277,RF55_3519,5e-26
724776,RF55_3518,3e-41
100576118,RF55_3518,1e-35
552320,RF55_3517,2e-55
100576986,RF55_2363,2e-46
100576986,RF55_2363,9e-13
100576986,RF55_2363,5e-09
552356,RF55_2364,9e-19
724919,RF55_5009,4e-143
550961,RF55_5010,3e-118
410820,RF55_7258,0.0
410819,RF55_6288,0.0
410818,RF55_2660,8e-44
100578654,RF55_849,5e-37
102653940,RF55_847,1e-87
725144,RF55_846,3e-15
100578484,RF55_3171,1e-39
408664,RF55_7196,0.0
408664,RF55_7196,2e-138
725358,RF55_14016,2e-177
410816,RF55_8844,0.0
100578170,RF55_8844,1e-27
102656585,RF55_604,6e-26
410815,RF55_10522,2e-57
408663,RF55_1400,4e-93
100577903,RF55_501,2e-154
100576847,RF55_500,1e-42
100576818,RF55_14684,4e-46
408672,RF55_1929,6e-120
410833,RF55_18628,4e-06
725697,RF55_7486,7e-24
408673,RF55_10157,0.0
408674,RF55_16742,5e-54
408674,RF55_16742,3e-52
725827,RF55_7149,0.0
725893,RF55_2571,0.0
408675,RF55_2570,1e-49
100577661,RF55_23004,2e-12
725958,RF55_14221,5e-153
408677,RF55_3857,0.0
408677,RF55_3857,8e-16
410838,RF55_1647,1e-131
410839,RF55_3675,7e-154
408678,RF55_1648,0.0
552747,RF55_4782,0.0
726231,RF55_4781,0.0
410840,RF55_1319,0.0
726332,RF55_12968,2e-15
413164,RF55_5665,2e-99
408662,RF55_5664,0.0
408662,RF55_5664,3e-127
726461,RF55_2972,0.0
408661,RF55_7483,0.0
411764,RF55_350,0.0
409192,RF55_350,0.0
411765,RF55_7315,0.0
411766,RF55_4308,8e-48
409234,RF55_4308,6e-113
552595,RF55_6219,1e-139
725441,RF55_496,0.0
552562,RF55_497,2e-111
412175,RF55_498,0.0
552183,RF55_2914,0.0
411697,RF55_2915,0.0
409164,RF55_2916,0.0
724299,RF55_3850,0.0
724341,RF55_867,3e-126
412315,RF55_868,5e-132
409430,RF55_869,0.0
552311,RF55_871,1e-70
412314,RF55_872,0.0
724555,RF55_874,3e-10
552391,RF55_12146,8e-53
409151,RF55_6278,0.0
102656093,RF55_6277,5e-105
724792,RF55_6277,5e-167
726589,RF55_17689,4e-53
726570,RF55_22909,3e-71
102656457,RF55_3076,2e-28
725376,RF55_3076,0.0
550895,RF55_3074,0.0
552092,RF55_3073,0.0
409086,RF55_3072,0.0
552037,RF55_4855,0.0
725138,RF55_13047,3e-08
552012,RF55_4856,2e-153
725070,RF55_2157,8e-115
409087,RF55_2158,0.0
409088,RF55_2156,3e-85
724986,RF55_4088,9e-121
551891,RF55_4089,0.0
724734,RF55_1592,5e-56
100578614,RF55_6068,4e-31
551688,RF55_9500,8e-28
724852,RF55_2695,4e-12
410812,RF55_9410,3e-116
410811,RF55_8829,0.0
102656412,RF55_8828,8e-47
725091,RF55_4080,0.0
408658,RF55_11756,4e-11
410809,RF55_5422,0.0
551535,RF55_15412,0.0
551563,RF55_2163,0.0
552620,RF55_7561,0.0
552593,RF55_5074,2e-108
552580,RF55_5073,0.0
725397,RF55_5072,6e-173
100577742,RF55_499,0.0
725473,RF55_14176,3e-36
409034,RF55_2957,0.0
550804,RF55_3707,0.0
410808,RF55_11841,2e-152
725626,RF55_4231,2e-147
100578899,RF55_8864,0.0
100578899,RF55_8864,2e-28
100578899,RF55_8864,3e-20
413209,RF55_4179,0.0
413208,RF55_4180,0.0
413207,RF55_4181,4e-84
102656109,RF55_5597,7e-46
102656109,RF55_5597,4e-44
102656109,RF55_5597,1e-40
102656109,RF55_5597,6e-39
102656109,RF55_5597,1e-37
102656109,RF55_5597,9e-35
102656109,RF55_5597,3e-33
102656109,RF55_5597,1e-32
102656109,RF55_5597,5e-30
102656109,RF55_5597,3e-27
102656109,RF55_5597,4e-22
102656109,RF55_5597,1e-07
102656109,RF55_5597,4e-07
102656109,RF55_5597,1e-06
102656109,RF55_5597,2e-06
102656109,RF55_5597,9e-06
102656109,RF55_5597,2e-05
409820,RF55_12300,0.0
410130,RF55_6018,1e-29
552319,RF55_6019,0.0
408649,RF55_6020,0.0
410798,RF55_2340,9e-76
410798,RF55_2340,1e-36
100577927,RF55_1033,5e-05
410796,RF55_13229,0.0
410795,RF55_2437,0.0
102656207,RF55_21177,2e-08
102656207,RF55_21177,3e-08
