am,ln,evalue
XP_003393776.1,KMQ93646.1,4e-178
XP_003393777.1,KMQ90595.1,0.0
XP_003393777.1,KMQ90595.1,6e-05
XP_003393778.1,KMQ95234.1,2e-108
XP_003393779.1,KMQ95238.1,2e-175
XP_003393781.1,KMQ95236.1,0.0
XP_003393782.1,KMQ95835.1,1e-104
XP_003393782.1,KMQ95835.1,2e-54
XP_003393783.1,KMQ95497.1,3e-76
XP_003393784.1,KMQ93974.1,0.0
XP_003393787.1,KMQ97182.1,2e-135
XP_003393788.1,KMQ96965.1,0.0
XP_003393789.1,KMQ95626.1,0.0
XP_003393789.1,KMQ95626.1,1e-173
XP_003393789.1,KMQ95626.1,3e-34
XP_003393789.1,KMQ95626.1,5e-16
XP_003393792.1,KMQ89985.1,6e-35
XP_003393793.1,KMQ95463.1,3e-163
XP_003393794.1,KMQ92816.1,0.0
XP_003393795.1,KMQ87853.1,1e-46
XP_003393796.1,KMQ87543.1,2e-153
XP_003393797.1,KMQ95463.1,8e-164
XP_003393800.1,KMQ93558.1,0.0
XP_003393801.1,KMQ95812.1,1e-18
XP_003393801.1,KMQ95812.1,2e-05
XP_003393804.1,KMQ90974.1,0.0
XP_003393805.1,KMQ88240.1,0.0
XP_003393807.1,KMQ97730.1,0.0
XP_003393808.1,KMQ92716.1,5e-123
XP_003393809.1,KMQ85004.1,9e-54
XP_003393809.1,KMQ85004.1,8e-53
XP_003393810.1,KMQ93445.1,5e-78
XP_003393811.1,KMR05073.1,0.0
XP_003393812.1,KMQ97187.1,1e-73
XP_003393812.1,KMQ97187.1,1e-26
XP_003393813.1,KMQ86733.1,5e-157
XP_003393814.1,KMQ87381.1,6e-42
XP_003393814.1,KMQ87381.1,4e-13
XP_003393814.1,KMQ87381.1,9e-13
XP_003393816.1,KMQ97190.1,3e-103
XP_003393817.1,KMQ97189.1,2e-74
XP_003393818.1,KMQ97189.1,2e-77
XP_003393819.1,KMQ97188.1,5e-150
XP_003393820.1,KMQ90118.1,0.0
XP_003393823.1,KMQ90000.1,2e-64
XP_003393824.1,KMQ95043.1,1e-76
XP_003393825.1,KMQ92984.1,0.0
XP_003393826.1,KMQ95544.1,1e-167
XP_003393827.2,KMQ95545.1,0.0
XP_003393829.2,KMQ95545.1,1e-40
XP_003393830.1,KMQ97899.1,7e-132
XP_003393832.2,KMQ96859.1,0.0
XP_003393833.1,KMQ88011.1,2e-40
XP_003393834.1,KMQ85165.1,0.0
XP_003393836.1,KMQ87079.1,6e-73
XP_003393837.1,KMQ93294.1,1e-95
XP_003393839.1,KMQ88010.1,8e-134
XP_003393840.1,KMQ93293.1,1e-20
XP_003393841.1,KMQ83994.1,6e-06
XP_003393842.1,KMQ93291.1,5e-102
XP_003393843.1,KMQ95651.1,4e-139
XP_003393845.1,KMR02294.1,0.0
XP_003393846.1,KMQ85123.1,7e-93
XP_003393847.1,KMQ95904.1,3e-118
XP_003393848.1,KMQ87734.1,0.0
XP_003393851.1,KMQ97733.1,6e-120
XP_003393852.1,KMQ97733.1,3e-128
XP_003393855.1,KMR05172.1,5e-118
XP_003393861.1,KMR04708.1,0.0
XP_003393863.1,KMQ86342.1,7e-50
XP_003393865.1,KMQ96343.1,1e-175
XP_003393866.1,KMQ96343.1,6e-176
XP_003393867.1,KMQ96343.1,9e-180
XP_003393868.1,KMR04709.1,0.0
XP_003393869.1,KMR04712.1,0.0
XP_003393871.1,KMQ93444.1,0.0
XP_003393875.1,KMQ94477.1,3e-77
XP_003393876.1,KMQ94480.1,0.0
XP_003393878.1,KMQ94478.1,2e-176
XP_003393879.1,KMR04597.1,0.0
XP_003393880.1,KMR04599.1,0.0
XP_003393880.1,KMR04599.1,1e-86
XP_003393881.1,KMR04598.1,2e-145
XP_003393882.1,KMQ92159.1,0.0
XP_003393885.1,KMQ92159.1,0.0
XP_003393888.1,KMQ88161.1,2e-117
XP_003393888.1,KMQ88161.1,3e-23
XP_003393891.1,KMQ97326.1,8e-143
XP_003393892.1,KMR04972.1,4e-56
XP_003393894.1,KMQ97692.1,0.0
XP_003393894.1,KMQ97692.1,2e-22
XP_003393900.1,KMQ96817.1,1e-56
XP_003393901.1,KMR01399.1,6e-37
XP_003393905.1,KMQ93405.1,4e-92
XP_003393907.1,KMQ93210.1,6e-82
XP_003393910.1,KMQ93210.1,6e-82
XP_003393911.1,KMR04598.1,6e-26
XP_003393913.1,KMQ93210.1,1e-78
XP_003393916.1,KMQ92773.1,0.0
XP_003393916.1,KMQ92773.1,3e-138
XP_003393917.1,KMQ96106.1,8e-109
XP_003393918.1,KMQ93210.1,1e-66
XP_003393920.1,KMQ96108.1,5e-89
XP_003393921.1,KMQ96107.1,1e-106
XP_003393922.1,KMQ95112.1,0.0
XP_003393925.1,KMQ91311.1,0.0
XP_003393926.1,KMQ88271.1,0.0
XP_003393928.1,KMQ89761.1,0.0
XP_003393929.1,KMQ95578.1,0.0
XP_003393930.1,KMQ95577.1,1e-70
XP_003393931.1,KMQ90998.1,0.0
XP_003393934.1,KMQ91311.1,2e-35
XP_003393935.1,KMQ83037.1,4e-23
XP_003393938.1,KMQ88408.1,0.0
XP_003393939.1,KMQ89973.1,0.0
XP_003393940.1,KMQ93811.1,2e-83
XP_003393940.1,KMQ93811.1,2e-15
XP_003393941.1,KMQ93811.1,3e-16
XP_003393941.1,KMQ93811.1,7e-16
XP_003393942.1,KMQ93812.1,3e-145
XP_003393944.1,KMQ86884.1,2e-176
XP_003393945.1,KMQ97513.1,7e-16
XP_003393945.1,KMQ97513.1,7e-10
XP_003393945.1,KMQ97513.1,7e-08
XP_003393947.1,KMQ86442.1,2e-40
XP_003393949.2,KMQ97409.1,3e-17
XP_003393949.2,KMQ97409.1,4e-10
XP_003393949.2,KMQ97409.1,6e-10
XP_003393949.2,KMQ97409.1,1e-09
XP_003393951.1,KMQ95653.1,0.0
XP_003393955.1,KMQ96123.1,3e-44
XP_003393959.1,KMR04856.1,2e-62
XP_003393963.1,KMQ89201.1,4e-38
XP_003393964.1,KMR04729.1,6e-115
XP_003393967.1,KMR02565.1,7e-30
XP_003393968.1,KMQ97305.1,2e-48
XP_003393968.1,KMQ97305.1,6e-17
XP_003393968.1,KMQ97305.1,1e-13
XP_003393970.1,KMQ96535.1,1e-41
XP_003393971.1,KMQ92441.1,1e-39
XP_003393975.1,KMR02562.1,2e-15
XP_003393976.1,KMR02562.1,1e-15
XP_003393977.2,KMQ87545.1,8e-27
XP_003393980.1,KMQ97521.1,7e-07
XP_003393987.1,KMR01395.1,5e-125
XP_003393988.2,KMR01395.1,3e-122
XP_003393991.1,KMQ93408.1,9e-43
XP_003393992.1,KMQ93408.1,3e-41
XP_003393994.1,KMQ93405.1,1e-95
XP_003393997.2,KMQ96105.1,2e-108
XP_003393997.2,KMQ96105.1,6e-54
XP_003393998.1,KMQ96105.1,2e-81
XP_003393998.1,KMQ96105.1,1e-78
XP_003393999.1,KMQ93210.1,3e-81
XP_003394000.1,KMQ93210.1,9e-77
XP_003394001.2,KMQ96105.1,7e-114
XP_003394001.2,KMQ96105.1,5e-52
XP_003394001.2,KMQ96105.1,1e-46
XP_003394003.1,KMQ93210.1,2e-78
XP_003394005.1,KMQ93210.1,1e-70
XP_003394006.1,KMQ96108.1,1e-90
XP_003394007.1,KMQ96107.1,3e-56
XP_003394010.1,KMQ92854.1,2e-17
XP_003394011.1,KMQ89628.1,2e-117
XP_003394015.2,KMQ97029.1,2e-48
XP_003394016.1,KMQ93604.1,0.0
XP_003394019.1,KMQ94823.1,2e-114
XP_003394022.1,KMQ94822.1,3e-142
XP_003394023.1,KMQ96210.1,8e-28
XP_003394024.1,KMQ96210.1,3e-46
XP_003394025.1,KMQ96211.1,8e-26
XP_003394026.2,KMQ87499.1,2e-74
XP_003394028.1,KMR05056.1,0.0
XP_003394029.1,KMR05055.1,1e-175
XP_003394030.1,KMR05057.1,2e-143
XP_003394031.1,KMR05058.1,9e-137
XP_003394032.1,KMQ96616.1,0.0
XP_003394034.1,KMR04721.1,2e-81
XP_003394035.1,KMR04722.1,5e-176
XP_003394036.1,KMQ96493.1,0.0
XP_003394037.1,KMQ97505.1,0.0
XP_003394038.1,KMQ96494.1,7e-153
XP_003394040.1,KMQ96472.1,0.0
XP_003394040.1,KMQ96472.1,2e-178
XP_003394040.1,KMQ96472.1,2e-110
XP_003394041.1,KMR00004.1,4e-120
XP_003394041.1,KMR00004.1,2e-07
XP_003394043.1,KMQ95686.1,1e-13
XP_003394044.1,KMQ90952.1,0.0
XP_003394045.1,KMQ91414.1,4e-45
XP_003394046.1,KMQ91336.1,1e-24
XP_003394047.1,KMQ95353.1,5e-91
XP_003394048.1,KMQ92477.1,0.0
XP_003394050.1,KMQ92478.1,0.0
XP_003394050.1,KMQ92478.1,5e-46
XP_003394052.1,KMQ96325.1,0.0
XP_003394054.1,KMQ96112.1,0.0
XP_003394055.1,KMQ93582.1,4e-14
XP_003394055.1,KMQ93582.1,6e-07
XP_003394056.1,KMQ93790.1,3e-115
XP_003394057.1,KMQ85705.1,0.0
XP_003394058.1,KMQ87597.1,9e-53
XP_003394060.1,KMQ97295.1,4e-177
XP_003394061.1,KMQ92442.1,4e-86
XP_003394062.1,KMQ92443.1,1e-109
XP_003394063.1,KMQ91272.1,1e-74
XP_003394064.1,KMQ97177.1,0.0
XP_003394066.1,KMQ91272.1,3e-65
XP_003394068.2,KMQ96856.1,7e-38
XP_003394069.1,KMR03300.1,4e-60
XP_003394070.1,KMQ84724.1,9e-95
XP_003394070.1,KMQ84724.1,1e-07
XP_003394071.1,KMQ94742.1,4e-124
XP_003394074.1,KMQ95425.1,3e-76
XP_003394075.1,KMQ96448.1,1e-27
XP_003394076.1,KMQ88521.1,7e-69
XP_003394079.1,KMQ89505.1,1e-101
XP_003394081.1,KMQ95354.1,0.0
XP_003394082.1,KMQ85624.1,0.0
XP_003394083.1,KMQ95352.1,8e-46
XP_003394087.1,KMQ96473.1,0.0
XP_003394092.1,KMQ93791.1,4e-43
XP_003394098.1,KMQ91697.1,0.0
XP_003394098.1,KMQ91697.1,5e-13
XP_003394099.1,KMQ93063.1,4e-90
XP_003394100.1,KMQ93063.1,1e-52
XP_003394101.1,KMQ91698.1,0.0
XP_003394102.1,KMQ95822.1,1e-110
XP_003394105.1,KMQ97600.1,0.0
XP_003394109.1,KMQ97598.1,3e-75
XP_003394112.1,KMQ91655.1,8e-24
XP_003394113.1,KMQ95600.1,4e-05
XP_003394115.1,KMQ89066.1,0.0
XP_003394116.1,KMQ91427.1,3e-171
XP_003394118.1,KMQ97990.1,3e-52
XP_003394118.1,KMQ97990.1,7e-29
XP_003394118.1,KMQ97990.1,4e-10
XP_003394119.1,KMR04609.1,0.0
XP_003394121.1,KMQ95169.1,0.0
XP_003394122.1,KMQ95171.1,5e-117
XP_003394123.1,KMQ95170.1,5e-60
XP_003394125.1,KMQ95673.1,0.0
XP_003394126.2,KMQ95675.1,0.0
XP_003394129.1,KMQ90501.1,6e-136
XP_003394130.1,KMQ90502.1,4e-97
XP_003394131.1,KMQ92963.1,1e-156
XP_003394132.1,KMQ97369.1,0.0
XP_003394133.1,KMQ97377.1,0.0
XP_003394134.1,KMQ97378.1,0.0
XP_003394136.1,KMQ97368.1,0.0
XP_003394137.1,KMQ93206.1,0.0
XP_003394138.1,KMQ98183.1,3e-165
XP_003394139.1,KMQ97403.1,7e-173
XP_003394143.1,KMQ94895.1,4e-76
XP_003394144.1,KMQ94895.1,2e-75
XP_003394146.1,KMQ93287.1,2e-123
XP_003394148.1,KMR05093.1,0.0
XP_003394150.1,KMR05091.1,0.0
XP_003394151.1,KMR05090.1,0.0
XP_003394151.1,KMR05090.1,4e-45
XP_003394154.1,KMQ89349.1,0.0
XP_003394158.1,KMQ93017.1,0.0
XP_003394159.1,KMQ94764.1,0.0
XP_003394160.1,KMQ94763.1,0.0
XP_003394162.1,KMQ98379.1,4e-135
XP_003394163.1,KMQ96084.1,0.0
XP_003394164.1,KMQ96083.1,2e-90
XP_003394165.1,KMQ96083.1,4e-86
XP_003394166.1,KMQ98377.1,1e-49
XP_003394167.1,KMQ88809.1,0.0
XP_003394168.1,KMQ92368.1,1e-63
XP_003394169.1,KMQ92368.1,5e-64
XP_003394170.1,KMQ96231.1,3e-179
XP_003394171.1,KMQ96230.1,1e-145
XP_003394174.1,KMQ94846.1,2e-139
XP_003394177.1,KMQ90943.1,4e-176
XP_003394178.2,KMQ93977.1,0.0
XP_003394179.1,KMR05345.1,0.0
XP_003394180.1,KMR05345.1,0.0
XP_003394181.1,KMQ97736.1,0.0
XP_003394182.1,KMQ97737.1,2e-161
XP_003394183.2,KMQ95880.1,2e-112
XP_003394184.1,KMQ97735.1,0.0
XP_003394185.1,KMR00446.1,1e-121
XP_003394187.1,KMQ96432.1,9e-139
XP_003394189.1,KMQ95732.1,7e-121
XP_003394190.1,KMQ91394.1,5e-132
XP_003394190.1,KMQ91394.1,1e-90
XP_003394191.1,KMQ91394.1,5e-132
XP_003394191.1,KMQ91394.1,7e-91
XP_003394192.1,KMQ91393.1,4e-64
XP_003394193.1,KMQ84113.1,1e-106
XP_003394195.1,KMQ83911.1,8e-105
XP_003394196.1,KMQ83286.1,2e-102
XP_003394197.1,KMQ92631.1,0.0
XP_003394200.1,KMQ96139.1,1e-81
XP_003394201.1,KMQ96636.1,1e-145
XP_003394203.1,KMQ97866.1,2e-110
XP_003394207.1,KMQ90553.1,0.0
XP_003394208.1,KMR04835.1,1e-160
XP_003394209.1,KMQ86262.1,0.0
XP_003394210.1,KMR03596.1,0.0
XP_003394214.1,KMQ90758.1,7e-180
XP_003394216.1,KMQ95221.1,2e-118
XP_003394217.1,KMQ96044.1,6e-92
XP_003394219.1,KMQ83467.1,5e-42
XP_003394224.1,KMQ98145.1,5e-19
XP_003394225.1,KMQ91686.1,2e-12
XP_003394227.1,KMQ91877.1,2e-135
XP_003394228.1,KMQ92004.1,0.0
XP_003394229.1,KMQ92004.1,0.0
XP_003394230.1,KMQ92545.1,3e-148
XP_003394231.1,KMQ92544.1,5e-42
XP_003394232.1,KMQ92005.1,8e-133
XP_003394234.1,KMQ95815.1,0.0
XP_003394236.1,KMQ94240.1,9e-154
XP_003394236.1,KMQ94240.1,2e-33
XP_003394237.1,KMQ94241.1,0.0
XP_003394238.1,KMQ94444.1,1e-05
XP_003394239.1,KMR05136.1,2e-06
XP_003394240.1,KMQ95981.1,0.0
XP_003394244.1,KMQ95982.1,3e-141
XP_003394244.1,KMQ95982.1,4e-50
XP_003394246.1,KMQ93133.1,0.0
XP_003394247.1,KMR01874.1,0.0
XP_003394249.1,KMQ93393.1,4e-32
XP_003394250.1,KMQ90471.1,8e-143
XP_003394252.1,KMQ96928.1,2e-157
XP_003394253.1,KMQ98035.1,0.0
XP_003394254.1,KMQ96354.1,0.0
XP_003394255.1,KMQ95888.1,0.0
XP_003394257.1,KMQ96693.1,0.0
XP_003394260.1,KMQ97665.1,6e-177
XP_003394264.1,KMQ92567.1,0.0
XP_003394266.1,KMQ93942.1,1e-156
XP_003394270.1,KMQ84099.1,4e-116
XP_003394271.1,KMQ92259.1,0.0
XP_003394272.1,KMQ88196.1,0.0
XP_003394274.1,KMQ94989.1,0.0
XP_003394275.1,KMQ97842.1,4e-80
XP_003394276.1,KMQ95303.1,5e-126
XP_003394277.1,KMQ94988.1,4e-99
XP_003394281.1,KMQ96502.1,0.0
XP_003394286.1,KMQ97932.1,0.0
XP_003394286.1,KMQ97932.1,5e-92
XP_003394286.1,KMQ97932.1,8e-92
XP_003394286.1,KMQ97932.1,1e-86
XP_003394286.1,KMQ97932.1,4e-58
XP_003394286.1,KMQ97932.1,2e-46
XP_003394286.1,KMQ97932.1,7e-19
XP_003394286.1,KMQ97932.1,1e-15
XP_003394288.1,KMQ96633.1,0.0
XP_003394289.1,KMQ96634.1,0.0
XP_003394291.1,KMQ94600.1,9e-97
XP_003394292.1,KMQ94600.1,2e-97
XP_003394293.2,KMQ94599.1,0.0
XP_003394298.1,KMQ91958.1,7e-156
XP_003394300.1,KMQ97429.1,0.0
XP_003394301.1,KMQ97428.1,0.0
XP_003394304.1,KMQ91959.1,2e-134
XP_003394305.1,KMQ89158.1,3e-89
XP_003394305.1,KMQ89158.1,2e-27
XP_003394306.1,KMQ97427.1,0.0
XP_003394307.2,KMQ98338.1,8e-115
XP_003394308.1,KMQ98337.1,5e-62
XP_003394310.1,KMQ97426.1,0.0
XP_003394311.1,KMQ97425.1,1e-115
XP_003394311.1,KMQ97425.1,8e-33
XP_003394312.1,KMQ92679.1,0.0
XP_003394314.1,KMQ92678.1,0.0
XP_003394315.1,KMQ98275.1,0.0
XP_003394316.1,KMQ93735.1,0.0
XP_003394317.1,KMR04996.1,7e-82
XP_003394318.1,KMQ93734.1,1e-108
XP_003394319.1,KMQ93733.1,6e-84
XP_003394320.1,KMQ95240.1,0.0
XP_003394321.1,KMQ94820.1,0.0
XP_003394322.1,KMQ94820.1,0.0
XP_003394323.1,KMQ94262.1,0.0
XP_003394324.1,KMQ95044.1,2e-122
XP_003394325.1,KMQ95045.1,0.0
XP_003394329.1,KMQ84740.1,2e-61
XP_003394331.1,KMR04693.1,7e-13
XP_003394331.1,KMR04693.1,1e-12
XP_003394331.1,KMR04693.1,2e-10
XP_003394331.1,KMR04693.1,2e-08
XP_003394331.1,KMR04693.1,1e-07
XP_003394331.1,KMR04693.1,1e-05
XP_003394332.1,KMQ94590.1,0.0
XP_003394333.1,KMQ97013.1,0.0
XP_003394334.1,KMQ94591.1,2e-155
XP_003394337.1,KMQ97012.1,0.0
XP_003394337.1,KMQ97012.1,1e-52
XP_003394338.1,KMQ88527.1,1e-89
XP_003394341.1,KMQ91223.1,0.0
XP_003394344.1,KMQ97079.1,0.0
XP_003394345.1,KMQ88384.1,0.0
XP_003394348.1,KMQ96695.1,7e-22
XP_003394349.1,KMQ92937.1,4e-141
XP_003394350.1,KMQ92938.1,1e-136
XP_003394352.1,KMQ88679.1,3e-85
XP_003394353.1,KMQ90059.1,8e-87
XP_003394354.1,KMQ90449.1,4e-125
XP_003394355.1,KMQ83075.1,2e-113
XP_003394360.1,KMR03119.1,2e-133
XP_003394361.1,KMQ91560.1,1e-05
XP_003394365.1,KMQ92305.1,3e-102
XP_003394366.1,KMQ94846.1,3e-121
XP_003394367.1,KMQ92306.1,3e-60
XP_003394368.2,KMQ98374.1,0.0
XP_003394370.1,KMQ98035.1,0.0
XP_003394374.1,KMQ95821.1,0.0
XP_003394378.2,KMQ94765.1,2e-98
XP_003394379.1,KMQ94959.1,0.0
XP_003394381.1,KMQ90853.1,3e-174
XP_003394390.1,KMQ94241.1,2e-122
XP_003394391.1,KMQ94640.1,0.0
XP_003394393.1,KMQ90006.1,0.0
XP_003394394.1,KMQ90003.1,7e-47
XP_003394396.1,KMQ95807.1,0.0
XP_003394397.1,KMQ95628.1,8e-29
XP_003394398.1,KMQ95627.1,6e-08
XP_003394402.2,KMR04996.1,0.0
XP_003394406.1,KMR03008.1,4e-11
XP_003394412.1,KMQ93310.1,4e-148
XP_003394413.1,KMQ93309.1,1e-88
XP_003394415.1,KMQ98405.1,0.0
XP_003394415.1,KMQ98405.1,6e-111
XP_003394417.1,KMQ91363.1,3e-105
XP_003394418.1,KMQ97135.1,3e-91
XP_003394419.1,KMQ98222.1,0.0
XP_003394421.1,KMQ98223.1,1e-118
XP_003394422.1,KMQ96015.1,1e-04
XP_003394425.1,KMQ87069.1,2e-136
XP_003394428.1,KMQ95857.1,0.0
XP_003394430.1,KMQ89518.1,0.0
XP_003394430.1,KMQ89518.1,1e-12
XP_003394430.1,KMQ89518.1,9e-12
XP_003394430.1,KMQ89518.1,8e-05
XP_003394432.1,KMQ95255.1,0.0
XP_003394433.1,KMQ95255.1,0.0
XP_003394435.2,KMQ88160.1,4e-85
XP_003394436.1,KMQ88160.1,5e-87
XP_003394437.2,KMQ95257.1,1e-42
XP_003394439.1,KMQ87621.1,9e-143
XP_003394439.1,KMQ87621.1,2e-08
XP_003394441.1,KMQ88213.1,2e-122
XP_003394442.1,KMQ87621.1,6e-114
XP_003394442.1,KMQ87621.1,8e-05
XP_003394443.1,KMQ92086.1,0.0
XP_003394444.1,KMQ96603.1,1e-16
XP_003394446.2,KMQ96602.1,8e-159
XP_003394449.1,KMQ97740.1,0.0
XP_003394450.1,KMQ95424.1,6e-85
XP_003394452.1,KMQ86883.1,2e-85
XP_003394455.1,KMQ93779.1,0.0
XP_003394456.1,KMQ93205.1,0.0
XP_003394458.1,KMR04851.1,1e-12
XP_003394459.1,KMQ93835.1,0.0
XP_003394460.1,KMQ93836.1,0.0
XP_003394461.1,KMQ93837.1,3e-53
XP_003394463.1,KMQ94831.1,2e-59
XP_003394464.2,KMQ95452.1,9e-79
XP_003394465.1,KMQ95453.1,0.0
XP_003394465.1,KMQ95453.1,2e-35
XP_003394466.1,KMQ95454.1,4e-112
XP_003394467.1,KMQ95455.1,2e-82
XP_003394468.1,KMQ94889.1,0.0
XP_003394472.1,KMQ93356.1,7e-133
XP_003394472.1,KMQ93356.1,3e-66
XP_003394473.1,KMQ93944.1,5e-114
XP_003394474.1,KMQ94490.1,0.0
XP_003394477.1,KMQ87744.1,1e-108
XP_003394478.1,KMQ89754.1,4e-134
XP_003394479.1,KMQ94887.1,1e-72
XP_003394480.1,KMQ89563.1,1e-66
XP_003394481.1,KMQ96224.1,0.0
XP_003394482.1,KMQ96223.1,2e-102
XP_003394483.1,KMQ96225.1,1e-120
XP_003394485.1,KMQ96225.1,0.0
XP_003394487.1,KMQ96227.1,0.0
XP_003394488.1,KMQ93591.1,0.0
XP_003394490.1,KMQ93591.1,0.0
XP_003394493.2,KMQ95263.1,1e-154
XP_003394497.1,KMQ93593.1,8e-18
XP_003394498.1,KMQ92524.1,0.0
XP_003394498.1,KMQ92524.1,2e-35
XP_003394500.1,KMQ92813.1,0.0
XP_003394501.1,KMQ87804.1,0.0
XP_003394504.1,KMR03598.1,0.0
XP_003394505.1,KMQ92679.1,7e-82
XP_003394506.1,KMR03597.1,2e-95
XP_003394507.2,KMQ89256.1,2e-29
XP_003394508.2,KMQ97667.1,1e-168
XP_003394508.2,KMQ97667.1,3e-51
XP_003394509.1,KMQ91355.1,3e-109
XP_003394510.1,KMQ98184.1,0.0
XP_003394511.1,KMQ98185.1,1e-107
XP_003394512.1,KMQ97367.1,0.0
XP_003394514.1,KMQ95964.1,0.0
XP_003394514.1,KMQ95964.1,1e-42
XP_003394515.1,KMQ91256.1,0.0
XP_003394516.1,KMQ91257.1,3e-22
XP_003394519.1,KMQ92768.1,0.0
XP_003394520.1,KMQ92768.1,0.0
XP_003394523.1,KMQ93946.1,0.0
XP_003394524.1,KMQ86026.1,0.0
XP_003394530.1,KMQ95423.1,0.0
XP_003394531.1,KMQ88803.1,4e-147
XP_003394532.2,KMQ98808.1,0.0
XP_003394532.2,KMQ98808.1,6e-15
XP_003394533.1,KMQ93945.1,0.0
XP_003394534.1,KMQ96334.1,0.0
XP_003394537.1,KMQ87388.1,8e-50
XP_003394538.1,KMQ98179.1,0.0
XP_003394539.1,KMQ91402.1,0.0
XP_003394540.1,KMQ97035.1,0.0
XP_003394542.1,KMQ95839.1,0.0
XP_003394546.1,KMQ95739.1,2e-65
XP_003394547.1,KMQ95739.1,4e-56
XP_003394551.1,KMQ97573.1,0.0
XP_003394552.1,KMQ97574.1,1e-40
XP_003394553.1,KMQ97574.1,0.0
XP_003394554.2,KMQ97133.1,3e-139
XP_003394556.1,KMQ94832.1,0.0
XP_003394557.1,KMQ94832.1,0.0
XP_003394559.1,KMQ97575.1,4e-29
XP_003394562.1,KMQ95180.1,0.0
XP_003394564.1,KMQ89722.1,3e-15
XP_003394565.1,KMQ89721.1,2e-63
XP_003394566.1,KMQ93267.1,7e-35
XP_003394571.1,KMQ94184.1,0.0
XP_003394572.1,KMQ91472.1,0.0
XP_003394573.1,KMR04887.1,3e-55
XP_003394574.1,KMR04887.1,3e-55
XP_003394575.1,KMQ87239.1,4e-137
XP_003394577.1,KMQ91665.1,0.0
XP_003394578.1,KMQ88890.1,5e-162
XP_003394578.1,KMQ88890.1,8e-97
XP_003394578.1,KMQ88890.1,8e-07
XP_003394580.2,KMQ91514.1,0.0
XP_003394581.1,KMQ84869.1,8e-61
XP_003394582.1,KMQ95878.1,0.0
XP_003394583.1,KMQ95478.1,0.0
XP_003394584.1,KMQ95879.1,0.0
XP_003394585.1,KMQ92687.1,0.0
XP_003394586.1,KMQ95880.1,2e-178
XP_003394587.1,KMR04826.1,2e-140
XP_003394588.1,KMQ86513.1,4e-103
XP_003394590.1,KMQ92197.1,8e-77
XP_003394591.1,KMQ92260.1,6e-98
XP_003394592.1,KMQ97877.1,0.0
XP_003394594.1,KMQ97871.1,2e-177
XP_003394596.1,KMQ94369.1,0.0
XP_003394597.1,KMQ86609.1,8e-170
XP_003394599.1,KMQ91436.1,0.0
XP_003394601.1,KMQ96353.1,1e-142
XP_003394603.1,KMQ92198.1,0.0
XP_003394604.1,KMQ98188.1,3e-54
XP_003394605.1,KMQ98187.1,2e-102
XP_003394606.1,KMQ86813.1,0.0
XP_003394608.1,KMQ91356.1,0.0
XP_003394611.1,KMQ94368.1,0.0
XP_003394612.1,KMQ90601.1,0.0
XP_003394613.1,KMQ95184.1,0.0
XP_003394614.1,KMQ95184.1,8e-74
XP_003394615.1,KMQ95185.1,0.0
XP_003394615.1,KMQ95185.1,5e-05
XP_003394616.1,KMQ93330.1,2e-120
XP_003394619.1,KMQ93329.1,0.0
XP_003394620.1,KMQ94351.1,1e-147
XP_003394622.1,KMQ96219.1,8e-71
XP_003394625.1,KMQ91897.1,0.0
XP_003394626.1,KMQ98267.1,5e-60
XP_003394628.1,KMQ88927.1,0.0
XP_003394629.1,KMQ83701.1,0.0
XP_003394630.1,KMR05149.1,1e-92
XP_003394631.1,KMR05149.1,1e-92
XP_003394632.1,KMR05150.1,2e-103
XP_003394635.1,KMQ88553.1,7e-89
XP_003394636.1,KMQ88552.1,5e-122
XP_003394637.1,KMQ88552.1,1e-121
XP_003394638.1,KMQ94077.1,0.0
XP_003394639.2,KMQ96375.1,2e-73
XP_003394640.1,KMQ93265.1,1e-132
XP_003394641.1,KMQ91609.1,2e-123
XP_003394645.1,KMQ97469.1,0.0
XP_003394646.1,KMQ97374.1,0.0
XP_003394648.1,KMQ93267.1,1e-71
XP_003394653.1,KMQ93265.1,8e-70
XP_003394654.1,KMQ84590.1,3e-62
XP_003394654.1,KMQ84590.1,2e-10
XP_003394654.1,KMQ84590.1,3e-09
XP_003394654.1,KMQ84590.1,1e-06
XP_003394656.1,KMQ94061.1,0.0
XP_003394656.1,KMQ94061.1,3e-34
XP_003394656.1,KMQ94061.1,4e-29
XP_003394656.1,KMQ94061.1,5e-24
XP_003394656.1,KMQ94061.1,2e-06
XP_003394658.2,KMQ94571.1,3e-15
XP_003394659.1,KMQ92679.1,9e-82
XP_003394661.1,KMQ92057.1,7e-133
XP_003394662.1,KMQ88562.1,0.0
XP_003394663.1,KMQ96043.1,4e-121
XP_003394664.1,KMQ96750.1,0.0
XP_003394665.1,KMQ85653.1,6e-99
XP_003394665.1,KMQ85653.1,4e-19
XP_003394667.1,KMQ89518.1,2e-147
XP_003394667.1,KMQ89518.1,3e-13
XP_003394668.1,KMQ96751.1,0.0
XP_003394670.1,KMQ96748.1,3e-112
XP_003394671.1,KMQ96748.1,3e-112
XP_003394672.1,KMQ96747.1,8e-33
XP_003394673.1,KMQ86135.1,7e-114
XP_003394674.1,KMQ92529.1,5e-176
XP_003394674.1,KMQ92529.1,2e-160
XP_003394674.1,KMQ92529.1,4e-10
XP_003394675.1,KMQ90359.1,0.0
XP_003394677.1,KMQ90359.1,0.0
XP_003394680.1,KMQ95004.1,0.0
